"X","Variable","Importance","Participant","NLP"
"K23537.74","Topic_t1",-4.82e-05,"K23537","LDA"
"K23537.75","Topic_t2",-2.53e-06,"K23537","LDA"
"K23537.76","Topic_t3",-2.67e-06,"K23537","LDA"
"K23537.77","Topic_t4",3.07174445250543e-05,"K23537","LDA"
"K23537.78","Topic_t5",-0.000105416,"K23537","LDA"
"K23537.79","Topic_t6",-7.88e-06,"K23537","LDA"
"K23537.80","Happy GPT",0.001723088,"K23537","GPT"
"K23537.81","Sad GPT",-5.67e-06,"K23537","GPT"
"K23537.82","Nervous GPT",0.000254063,"K23537","GPT"
"K23537.83","Interested GPT",-0.000340991,"K23537","GPT"
"K23537.84","Angry GPT",0.000997545,"K23537","GPT"
"K23537.85","Excited GPT",-0.000270544,"K23537","GPT"
"K23537.86","Bored GPT",4.57441574897196e-06,"K23537","GPT"
"K23537.87","NA GPT",2.38975276563877e-05,"K23537","GPT"
"K23537.88","PA GPT",3.52408242332249e-05,"K23537","GPT"
"K23540.1","Time",0.027568516,"K23540","Time"
"K23540.2","Word Count",0,"K23540","Text leangth"
"K23540.3","Analytic",0.074883706,"K23540","LIWC"
"K23540.4","Clout",0.020427651,"K23540","LIWC"
"K23540.5","Authentic",0,"K23540","LIWC"
"K23540.6","WordPerSentence",0,"K23540","Text leangth"
"K23540.7","BigWords",0.002245168,"K23540","LIWC"
"K23540.8","Dictionary",0.019655988,"K23540","LIWC"
"K23540.9","Linguistic",0.000582756,"K23540","LIWC"
"K23540.10","Function",0,"K23540","LIWC"
"K23540.11","Pronoun",-0.001523052,"K23540","LIWC"
"K23540.12","Personal pronouns",0,"K23540","LIWC"
"K23540.13","i",-0.000628179,"K23540","LIWC"
"K23540.14","Impersonal pronouns",7.61539546309355e-06,"K23540","LIWC"
"K23540.15","Determiners",0,"K23540","LIWC"
"K23540.16","Article",-0.011877862,"K23540","LIWC"
"K23540.17","Preposition  ",0.001413304,"K23540","LIWC"
"K23540.18","Auxiliary verbs",0,"K23540","LIWC"
"K23540.19","Adverbs",0,"K23540","LIWC"
"K23540.20","Conjunctions",0.001416284,"K23540","LIWC"
"K23540.21","Negations",0,"K23540","LIWC"
"K23540.22","Verb",0.00019809,"K23540","LIWC"
"K23540.23","Adjectives",0.000622879,"K23540","LIWC"
"K23540.24","Quantity",0,"K23540","LIWC"
"K23540.25","Drives",0,"K23540","LIWC"
"K23540.26","Affiliation",0.003514099,"K23540","LIWC"
"K23540.27","Cognition",0.005669255,"K23540","LIWC"
"K23540.28","Allnone",0,"K23540","LIWC"
"K23540.29","Cognitive processes",-0.015313269,"K23540","LIWC"
"K23540.30","Cause",0.008305465,"K23540","LIWC"
"K23540.31","Affect",-0.00192861,"K23540","LIWC"
"K23540.32","Positive tone",0.001926057,"K23540","LIWC"
"K23540.33","Negative tone",0.000182816,"K23540","LIWC"
"K23540.34","Emotion",-0.000150497,"K23540","LIWC"
"K23540.35","NA LIWC",0.001603702,"K23540","LIWC"
"K23540.36","Social",0,"K23540","LIWC"
"K23540.37","Socbehav",-3.78e-05,"K23540","LIWC"
"K23540.38","Conflict",0.00048664,"K23540","LIWC"
"K23540.39","Social referents",2.30318608318719e-05,"K23540","LIWC"
"K23540.40","Family",0.003023478,"K23540","LIWC"
"K23540.41","Female",0.00028794,"K23540","LIWC"
"K23540.42","Lifestyle",-0.001108838,"K23540","LIWC"
"K23540.43","Physical",-0.000297164,"K23540","LIWC"
"K23540.44","Need",-0.006165204,"K23540","LIWC"
"K23540.45","Allure",-0.000588888,"K23540","LIWC"
"K23540.46","Perception",-0.000559872,"K23540","LIWC"
"K23540.47","Feeling",-0.00044971,"K23540","LIWC"
"K23540.48","Time LIWC",-8.11e-06,"K23540","LIWC"
"K23540.49","FocusPast",0,"K23540","LIWC"
"K23540.50","FocusPresent",-5.19e-05,"K23540","LIWC"
"K23540.51","FocusFuture",-0.000566172,"K23540","LIWC"
"K23540.52","Compound",-0.000408124,"K23540","LIWC"
"K23540.53","Neutral VADER",1.72963977462525e-06,"K23540","LIWC"
"K23540.54","NA VADER",2.87161632105859e-05,"K23540","Vader"
"K23540.55","ThoughtLength",0.004672321,"K23540","LIWC"
"K23540.56","StressLength",0.010793288,"K23540","Text leangth"
"K23540.57","EnjoyLength",0.035938533,"K23540","Text leangth"
"K23540.58","Topic_t1",0,"K23540","LDA"
"K23540.59","Topic_t2",-1.33e-05,"K23540","LDA"
"K23540.60","Topic_t3",-4.29e-06,"K23540","LDA"
"K23540.61","Topic_t4",3.11041101163256e-06,"K23540","LDA"
"K23540.62","Topic_t5",1.86826576475817e-06,"K23540","LDA"
"K23540.63","Topic_t6",-6.54e-06,"K23540","LDA"
"K23540.64","Happy GPT",-0.00028631,"K23540","GPT"
"K23540.65","Sad GPT",-0.000679291,"K23540","GPT"
"K23540.66","Nervous GPT",-5.83e-05,"K23540","GPT"
"K23540.67","Interested GPT",0.000772507,"K23540","GPT"
"K23540.68","Angry GPT",-0.00040159,"K23540","GPT"
"K23540.69","Excited GPT",0.000334384,"K23540","GPT"
"K23540.70","Bored GPT",0.000503335,"K23540","GPT"
"K23540.71","NA GPT",5.21741370140962e-05,"K23540","GPT"
"K23540.72","PA GPT",-0.000121848,"K23540","GPT"
"K23541.1","Time",-0.01686769,"K23541","Time"
"K23541.2","Word Count",0.004203368,"K23541","Text leangth"
"K23541.3","Analytic",-0.001838557,"K23541","LIWC"
"K23541.4","Clout",0.025729381,"K23541","LIWC"
"K23541.5","Authentic",0.025772702,"K23541","LIWC"
"K23541.6","WordPerSentence",0.000830607,"K23541","Text leangth"
"K23541.7","BigWords",0,"K23541","LIWC"
"K23541.8","Dictionary",5.48723809582608e-07,"K23541","LIWC"
"K23541.9","Linguistic",-0.0032823,"K23541","LIWC"
"K23541.10","Function",0.000454231,"K23541","LIWC"
"K23541.11","Pronoun",-0.001521325,"K23541","LIWC"
"K23541.12","Personal pronouns",-0.003707035,"K23541","LIWC"
"K23541.13","i",0.000596919,"K23541","LIWC"
"K23541.14","Impersonal pronouns",-0.000521009,"K23541","LIWC"
"K23541.15","Determiners",-0.011204013,"K23541","LIWC"
"K23541.16","Article",0.000682842,"K23541","LIWC"
"K23541.17","Preposition  ",0.001182013,"K23541","LIWC"
"K23541.18","Auxiliary verbs",0,"K23541","LIWC"
"K23541.19","Adverbs",4.22348136313478e-06,"K23541","LIWC"
"K23541.20","Negations",0.00355958,"K23541","LIWC"
"K23541.21","Verb",-0.002016259,"K23541","LIWC"
"K23541.22","Adjectives",-0.002377917,"K23541","LIWC"
"K23541.23","Drives",0.000180117,"K23541","LIWC"
"K23541.24","Affiliation",0,"K23541","LIWC"
"K23541.25","Cognition",-1.47e-05,"K23541","LIWC"
"K23541.26","Allnone",-0.001010464,"K23541","LIWC"
"K23541.27","Cognitive processes",4.94070104161528e-05,"K23541","LIWC"
"K23541.28","Insight",-0.003314888,"K23541","LIWC"
"K23541.29","Affect",-0.000140046,"K23541","LIWC"
"K23541.30","Positive tone",-0.002655791,"K23541","LIWC"
"K23541.31","Negative tone",7.29396959668878e-05,"K23541","LIWC"
"K23541.32","Emotion",0.007484969,"K23541","LIWC"
"K23541.33","NA LIWC",0.011041258,"K23541","LIWC"
"K23541.34","Social",-0.008400721,"K23541","LIWC"
"K23541.35","Socbehav",-0.000353764,"K23541","LIWC"
"K23541.36","Communication",0.007318022,"K23541","LIWC"
"K23541.37","Social referents",-0.003596447,"K23541","LIWC"
"K23541.38","Family",0.004577507,"K23541","LIWC"
"K23541.39","Friend",-0.002823368,"K23541","LIWC"
"K23541.40","Lifestyle",-0.000807855,"K23541","LIWC"
"K23541.41","Leisure",-0.001830413,"K23541","LIWC"
"K23541.42","Work",0.000191879,"K23541","LIWC"
"K23541.43","Physical",-0.005841431,"K23541","LIWC"
"K23541.44","Allure",-0.004753381,"K23541","LIWC"
"K23541.45","Perception",-0.007184206,"K23541","LIWC"
"K23541.46","Motion",0,"K23541","LIWC"
"K23541.47","Space",0.002488519,"K23541","LIWC"
"K23541.48","Auditory",0.000327872,"K23541","LIWC"
"K23541.49","Time LIWC",0,"K23541","LIWC"
"K23541.50","FocusPast",0.005621007,"K23541","LIWC"
"K23541.51","FocusFuture",0.000114178,"K23541","LIWC"
"K23541.52","Compound",-4.38e-05,"K23541","LIWC"
"K23541.53","PA VADER",0,"K23541","Vader"
"K23541.54","Neutral VADER",3.41926980167109e-05,"K23541","LIWC"
"K23541.55","NA VADER",6.81395796639541e-06,"K23541","Vader"
"K23541.56","ThoughtLength",0.001376656,"K23541","LIWC"
"K23541.57","StressLength",-0.014517794,"K23541","Text leangth"
"K23541.58","EnjoyLength",-0.0053923,"K23541","Text leangth"
"K23541.59","Topic_t1",0,"K23541","LDA"
"K23541.60","Topic_t2",-1.59e-05,"K23541","LDA"
"K23541.61","Topic_t3",7.97893639498292e-07,"K23541","LDA"
"K23541.62","Topic_t4",2.39698583743483e-05,"K23541","LDA"
"K23541.63","Topic_t5",-3.25e-06,"K23541","LDA"
"K23541.64","Topic_t6",1.14162745129288e-07,"K23541","LDA"
"K23541.65","Happy GPT",-0.00331486,"K23541","GPT"
"K23541.66","Sad GPT",3.53419349461421e-05,"K23541","GPT"
"K23541.67","Nervous GPT",0.001562687,"K23541","GPT"
"K23541.68","Interested GPT",-4.75e-05,"K23541","GPT"
"K23541.69","Angry GPT",-0.000614915,"K23541","GPT"
"K23541.70","Excited GPT",-0.000126165,"K23541","GPT"
"K23541.71","Bored GPT",-0.0002574,"K23541","GPT"
"K23541.72","NA GPT",-3.8e-06,"K23541","GPT"
"K23541.73","PA GPT",-0.001402153,"K23541","GPT"
"K23548.1","Time",-0.016666019,"K23548","Time"
"K23548.2","Word Count",0.000905067,"K23548","Text leangth"
"K23548.3","Analytic",0.000853643,"K23548","LIWC"
"K23548.4","Clout",-5.19e-05,"K23548","LIWC"
"K23548.5","Authentic",-0.005187252,"K23548","LIWC"
"K23548.6","WordPerSentence",-0.00051906,"K23548","Text leangth"
"K23548.7","BigWords",0.001742332,"K23548","LIWC"
"K23548.8","Dictionary",0,"K23548","LIWC"
"K23548.9","Linguistic",-0.001121343,"K23548","LIWC"
"K23548.10","Function",2.96260588663722e-06,"K23548","LIWC"
"K23548.11","Pronoun",0.005059025,"K23548","LIWC"
"K23548.12","Personal pronouns",0.002929458,"K23548","LIWC"
"K23548.13","i",0,"K23548","LIWC"
"K23548.14","Impersonal pronouns",3.81920943778901e-05,"K23548","LIWC"
"K23548.15","Determiners",0,"K23548","LIWC"
"K23548.16","Article",-0.002138177,"K23548","LIWC"
"K23548.17","Preposition  ",0,"K23548","LIWC"
"K23548.18","Auxiliary verbs",0.000197746,"K23548","LIWC"
"K23548.19","Adverbs",-0.00028686,"K23548","LIWC"
"K23548.20","Conjunctions",0.001771941,"K23548","LIWC"
"K23548.21","Negations",-0.007555371,"K23548","LIWC"
"K23548.22","Verb",-0.001927147,"K23548","LIWC"
"K23548.23","Adjectives",0.000317006,"K23548","LIWC"
"K23548.24","Quantity",-0.005969781,"K23548","LIWC"
"K23548.25","Drives",1.87534287338225e-05,"K23548","LIWC"
"K23548.26","Affiliation",3.63849921784567e-08,"K23548","LIWC"
"K23548.27","Achieve",0.003074263,"K23548","LIWC"
"K23548.28","Cognition",0,"K23548","LIWC"
"K23548.29","Allnone",-0.000677518,"K23548","LIWC"
"K23548.30","Cognitive processes",0.001086773,"K23548","LIWC"
"K23548.31","Insight",0,"K23548","LIWC"
"K23548.32","Cause",0,"K23548","LIWC"
"K23548.33","Discrepancy",3.90391537212522e-05,"K23548","LIWC"
"K23548.34","Differentiation",-0.000139302,"K23548","LIWC"
"K23548.35","Affect",-0.001043394,"K23548","LIWC"
"K23548.36","Positive tone",-0.002041313,"K23548","LIWC"
"K23548.37","Negative tone",0,"K23548","LIWC"
"K23548.38","Emotion",0,"K23548","LIWC"
"K23548.39","NA LIWC",0.001909108,"K23548","LIWC"
"K23548.40","Anxiety LIWC",0.000173078,"K23548","LIWC"
"K23548.41","Social",-0.001931643,"K23548","LIWC"
"K23548.42","Socbehav",0.003197833,"K23548","LIWC"
"K23548.43","Communication",-0.002544267,"K23548","LIWC"
"K23548.44","Social referents",0.01625508,"K23548","LIWC"
"K23548.45","Family",-0.005293875,"K23548","LIWC"
"K23548.46","Friend",-0.000609745,"K23548","LIWC"
"K23548.47","Lifestyle",0.000382142,"K23548","LIWC"
"K23548.48","Leisure",0.00100497,"K23548","LIWC"
"K23548.49","Home",-0.001392728,"K23548","LIWC"
"K23548.50","Work",0.008897821,"K23548","LIWC"
"K23548.51","Physical",0.001098949,"K23548","LIWC"
"K23548.52","Health",0.006574466,"K23548","LIWC"
"K23548.53","Need",0.000160008,"K23548","LIWC"
"K23548.54","Acquire",-0.000139998,"K23548","LIWC"
"K23548.55","fatigue",-0.000153279,"K23548","LIWC"
"K23548.56","Allure",0.000502742,"K23548","LIWC"
"K23548.57","Perception",0.000781266,"K23548","LIWC"
"K23548.58","Motion",0.000513966,"K23548","LIWC"
"K23548.59","Space",0,"K23548","LIWC"
"K23548.60","Time LIWC",-0.000311879,"K23548","LIWC"
"K23548.61","FocusPast",0.002192749,"K23548","LIWC"
"K23548.62","FocusPresent",-0.000100519,"K23548","LIWC"
"K23548.63","FocusFuture",0.000400203,"K23548","LIWC"
"K23548.64","AllPunc",0.001858898,"K23548","LIWC"
"K23548.65","Compound",-4.21e-06,"K23548","LIWC"
"K23548.66","PA VADER",0,"K23548","Vader"
"K23548.67","Neutral VADER",1.23421862484471e-05,"K23548","LIWC"
"K23548.68","NA VADER",0,"K23548","Vader"
"K23548.69","ThoughtLength",-0.05070351,"K23548","LIWC"
"K23548.70","StressLength",0.004565094,"K23548","Text leangth"
"K23548.71","EnjoyLength",-0.015981841,"K23548","Text leangth"
"K23548.72","Topic_t1",-2.84e-08,"K23548","LDA"
"K23548.73","Topic_t2",-3.99e-06,"K23548","LDA"
"K23548.74","Topic_t3",0,"K23548","LDA"
"K23548.75","Topic_t4",2.62351804120211e-05,"K23548","LDA"
"K23548.76","Topic_t5",-3.71e-05,"K23548","LDA"
"K23548.77","Topic_t6",-6.86e-06,"K23548","LDA"
"K23548.78","Happy GPT",0.001536233,"K23548","GPT"
"K23548.79","Sad GPT",-6.89e-06,"K23548","GPT"
"K23548.80","Nervous GPT",4.53604541634246e-05,"K23548","GPT"
"K23548.81","Interested GPT",-0.000197673,"K23548","GPT"
"K23548.82","Angry GPT",0.001586648,"K23548","GPT"
"K23548.83","Excited GPT",0.001028439,"K23548","GPT"
"K23548.84","Bored GPT",-0.001842474,"K23548","GPT"
"K23548.85","NA GPT",-5.07e-05,"K23548","GPT"
"K23548.86","PA GPT",5.93558799985755e-06,"K23548","GPT"
"K23551.1","Time",0.001689755,"K23551","Time"
"K23551.2","Word Count",0,"K23551","Text leangth"
"K23551.3","Analytic",-0.011516955,"K23551","LIWC"
"K23551.4","Clout",-0.034785339,"K23551","LIWC"
"K23551.5","Authentic",-0.110067274,"K23551","LIWC"
"K23551.6","WordPerSentence",0.001821559,"K23551","Text leangth"
"K23551.7","BigWords",0,"K23551","LIWC"
"K23551.8","Linguistic",0.003294108,"K23551","LIWC"
"K23551.9","Function",0,"K23551","LIWC"
"K23551.10","Pronoun",0.001711974,"K23551","LIWC"
"K23551.11","Personal pronouns",-0.004378183,"K23551","LIWC"
"K23551.12","i",0.050782125,"K23551","LIWC"
"K23551.13","Determiners",-0.03056411,"K23551","LIWC"
"K23551.14","Article",-0.022230293,"K23551","LIWC"
"K23551.15","Preposition  ",-0.009502656,"K23551","LIWC"
"K23551.16","Adverbs",0.000825699,"K23551","LIWC"
"K23551.17","Conjunctions",-0.000337894,"K23551","LIWC"
"K23551.18","Negations",0,"K23551","LIWC"
"K23551.19","Verb",0.0004301,"K23551","LIWC"
"K23551.20","Drives",-0.000524325,"K23551","LIWC"
"K23551.21","Affiliation",0,"K23551","LIWC"
"K23551.22","Cognition",-0.005441258,"K23551","LIWC"
"K23551.23","Allnone",0,"K23551","LIWC"
"K23551.24","Cognitive processes",-0.021440185,"K23551","LIWC"
"K23551.25","Insight",-0.005337358,"K23551","LIWC"
"K23551.26","Affect",-0.026885299,"K23551","LIWC"
"K23551.27","Positive tone",-0.005621879,"K23551","LIWC"
"K23551.28","Negative tone",-0.007896406,"K23551","LIWC"
"K23551.29","Social",-0.002165038,"K23551","LIWC"
"K23551.30","Socbehav",0.016874387,"K23551","LIWC"
"K23551.31","Communication",0.003036136,"K23551","LIWC"
"K23551.32","Social referents",0.00198016,"K23551","LIWC"
"K23551.33","Family",0.007670428,"K23551","LIWC"
"K23551.34","Friend",-0.000439151,"K23551","LIWC"
"K23551.35","Lifestyle",0,"K23551","LIWC"
"K23551.36","Leisure",0.003800158,"K23551","LIWC"
"K23551.37","Allure",0.011818514,"K23551","LIWC"
"K23551.38","Perception",0.015842589,"K23551","LIWC"
"K23551.39","Motion",0.000199275,"K23551","LIWC"
"K23551.40","Space",-0.041781458,"K23551","LIWC"
"K23551.41","FocusPast",-0.019518483,"K23551","LIWC"
"K23551.42","FocusFuture",0.02219482,"K23551","LIWC"
"K23551.43","AllPunc",-0.000309165,"K23551","LIWC"
"K23551.44","Apostrophes",-4.64e-05,"K23551","LIWC"
"K23551.45","Compound",-0.000240857,"K23551","LIWC"
"K23551.46","Neutral VADER",1.28899769520353e-06,"K23551","LIWC"
"K23551.47","ThoughtLength",-9.02e-05,"K23551","LIWC"
"K23551.48","StressLength",-0.022979508,"K23551","Text leangth"
"K23551.49","EnjoyLength",-0.021154554,"K23551","Text leangth"
"K23551.50","Topic_t1",-3.76e-08,"K23551","LDA"
"K23551.51","Topic_t2",9.0348708408779e-06,"K23551","LDA"
"K23551.52","Topic_t3",-8.1e-06,"K23551","LDA"
"K23551.53","Topic_t4",-1.1e-05,"K23551","LDA"
"K23551.54","Topic_t5",6.23110465058946e-05,"K23551","LDA"
"K23551.55","Topic_t6",1.2662622278935e-06,"K23551","LDA"
"K23551.56","Happy GPT",-0.000952565,"K23551","GPT"
"K23551.57","Sad GPT",-0.000468908,"K23551","GPT"
"K23551.58","Nervous GPT",1.6592293521876e-05,"K23551","GPT"
"K23551.59","Interested GPT",-0.00141909,"K23551","GPT"
"K23551.60","Angry GPT",0.000151557,"K23551","GPT"
"K23551.61","Excited GPT",0.000189345,"K23551","GPT"
"K23551.62","Bored GPT",0.000320128,"K23551","GPT"
"K23551.63","NA GPT",0.000138155,"K23551","GPT"
"K23551.64","PA GPT",0.00050023,"K23551","GPT"
"K23552.1","Time",0,"K23552","Time"
"K23552.2","Word Count",0,"K23552","Text leangth"
"K23552.3","Analytic",0,"K23552","LIWC"
"K23552.4","Clout",0.014749892,"K23552","LIWC"
"K23552.5","Authentic",0,"K23552","LIWC"
"K23552.6","WordPerSentence",0.003244338,"K23552","Text leangth"
"K23552.7","BigWords",0.01992761,"K23552","LIWC"
"K23552.8","Dictionary",-0.018230654,"K23552","LIWC"
"K23552.9","Linguistic",0,"K23552","LIWC"
"K23552.10","Function",0,"K23552","LIWC"
"K23552.11","Pronoun",-3.88e-05,"K23552","LIWC"
"K23552.12","Personal pronouns",0,"K23552","LIWC"
"K23552.13","i",-0.000485921,"K23552","LIWC"
"K23552.14","Impersonal pronouns",-0.008325421,"K23552","LIWC"
"K23552.15","Determiners",0,"K23552","LIWC"
"K23552.16","Article",0,"K23552","LIWC"
"K23552.17","Preposition  ",-0.000800428,"K23552","LIWC"
"K23552.18","Auxiliary verbs",0.000682783,"K23552","LIWC"
"K23552.19","Adverbs",0.043425989,"K23552","LIWC"
"K23552.20","Conjunctions",0,"K23552","LIWC"
"K23552.21","Negations",0,"K23552","LIWC"
"K23552.22","Verb",0,"K23552","LIWC"
"K23552.23","Adjectives",-0.000599409,"K23552","LIWC"
"K23552.24","Quantity",0.003750758,"K23552","LIWC"
"K23552.25","Drives",0.00320042,"K23552","LIWC"
"K23552.26","Affiliation",0,"K23552","LIWC"
"K23552.27","Cognition",0,"K23552","LIWC"
"K23552.28","Cognitive processes",0.002529009,"K23552","LIWC"
"K23552.29","Insight",0.000329505,"K23552","LIWC"
"K23552.30","Cause",-0.000370953,"K23552","LIWC"
"K23552.31","Discrepancy",0.000252609,"K23552","LIWC"
"K23552.32","Tentative",0,"K23552","LIWC"
"K23552.33","Differentiation",-0.00508618,"K23552","LIWC"
"K23552.34","Affect",0.012150629,"K23552","LIWC"
"K23552.35","Positive tone",0.018452811,"K23552","LIWC"
"K23552.36","Negative tone",0,"K23552","LIWC"
"K23552.37","Emotion",0,"K23552","LIWC"
"K23552.38","NA LIWC",0,"K23552","LIWC"
"K23552.39","Anxiety LIWC",0.004395535,"K23552","LIWC"
"K23552.40","Social",-0.007600572,"K23552","LIWC"
"K23552.41","Socbehav",0,"K23552","LIWC"
"K23552.42","Communication",-0.002767677,"K23552","LIWC"
"K23552.43","Social referents",-3.43e-05,"K23552","LIWC"
"K23552.44","Female",-0.00038845,"K23552","LIWC"
"K23552.45","Lifestyle",-0.002399108,"K23552","LIWC"
"K23552.46","Leisure",0.012177904,"K23552","LIWC"
"K23552.47","Home",0.000507667,"K23552","LIWC"
"K23552.48","Work",5.25199611347338e-05,"K23552","LIWC"
"K23552.49","Physical",-0.003410151,"K23552","LIWC"
"K23552.50","Food",-0.000551628,"K23552","LIWC"
"K23552.51","Acquire",0.006876991,"K23552","LIWC"
"K23552.52","Allure",-0.003190874,"K23552","LIWC"
"K23552.53","Perception",0,"K23552","LIWC"
"K23552.54","Motion",-0.000905987,"K23552","LIWC"
"K23552.55","Space",0,"K23552","LIWC"
"K23552.56","Time LIWC",-0.001478763,"K23552","LIWC"
"K23552.57","FocusPast",-0.003312367,"K23552","LIWC"
"K23552.58","FocusPresent",1.1389854127539e-05,"K23552","LIWC"
"K23552.59","Conversation",0,"K23552","LIWC"
"K23552.61","filler",-0.004366103,"K23552","LIWC"
"K23552.62","AllPunc",0.000249813,"K23552","LIWC"
"K23552.63","Apostrophes",0.001293413,"K23552","LIWC"
"K23552.64","Compound",5.78894265444068e-05,"K23552","LIWC"
"K23552.65","PA VADER",0,"K23552","Vader"
"K23552.66","Neutral VADER",0,"K23552","LIWC"
"K23552.67","NA VADER",0,"K23552","Vader"
"K23552.68","ThoughtLength",-0.060513489,"K23552","LIWC"
"K23552.69","StressLength",0,"K23552","Text leangth"
"K23552.70","EnjoyLength",0,"K23552","Text leangth"
"K23552.71","Topic_t1",-7.57e-07,"K23552","LDA"
"K23552.72","Topic_t2",1.95127843451481e-06,"K23552","LDA"
"K23552.73","Topic_t3",2.81929275196588e-07,"K23552","LDA"
"K23552.74","Topic_t4",6.63263221935865e-07,"K23552","LDA"
"K23552.75","Topic_t5",1.06668784628262e-06,"K23552","LDA"
"K23552.76","Topic_t6",6.31385458629687e-08,"K23552","LDA"
"K23552.77","Happy GPT",0,"K23552","GPT"
"K23552.78","Sad GPT",-0.001598053,"K23552","GPT"
"K23552.79","Nervous GPT",3.14817657134439e-05,"K23552","GPT"
"K23552.80","Interested GPT",-0.000259819,"K23552","GPT"
"K23552.81","Angry GPT",-0.00010334,"K23552","GPT"
"K23552.82","Excited GPT",-2.35e-05,"K23552","GPT"
"K23552.83","Bored GPT",-0.000522156,"K23552","GPT"
"K23552.84","NA GPT",0,"K23552","GPT"
"K23552.85","PA GPT",-0.000195078,"K23552","GPT"
"K23555.1","Time",0.000404838,"K23555","Time"
"K23555.2","Word Count",-0.000411084,"K23555","Text leangth"
"K23555.3","Analytic",0.008339344,"K23555","LIWC"
"K23555.4","Clout",3.42301572497394e-06,"K23555","LIWC"
"K23555.5","Authentic",-0.017669683,"K23555","LIWC"
"K23555.6","WordPerSentence",-0.000106687,"K23555","Text leangth"
"K23555.7","BigWords",-0.003574223,"K23555","LIWC"
"K23555.8","Dictionary",-0.00379764,"K23555","LIWC"
"K23555.9","Linguistic",-0.004541661,"K23555","LIWC"
"K23555.10","Function",0.000325354,"K23555","LIWC"
"K23555.11","Pronoun",-0.00114181,"K23555","LIWC"
"K23555.12","Personal pronouns",0,"K23555","LIWC"
"K23555.13","i",0.000585344,"K23555","LIWC"
"K23555.14","Impersonal pronouns",0.000104252,"K23555","LIWC"
"K23555.15","Determiners",-0.004758478,"K23555","LIWC"
"K23555.16","Article",0,"K23555","LIWC"
"K23555.17","Preposition  ",0.000161646,"K23555","LIWC"
"K23555.18","Auxiliary verbs",0.001502187,"K23555","LIWC"
"K23555.19","Adverbs",0,"K23555","LIWC"
"K23555.20","Conjunctions",0.000101699,"K23555","LIWC"
"K23555.21","Negations",0,"K23555","LIWC"
"K23555.22","Verb",0.00038846,"K23555","LIWC"
"K23555.23","Adjectives",-0.001233417,"K23555","LIWC"
"K23555.24","Quantity",0.000955384,"K23555","LIWC"
"K23555.25","Drives",-0.001268857,"K23555","LIWC"
"K23555.26","Affiliation",0.004363296,"K23555","LIWC"
"K23555.27","Achieve",-0.000141496,"K23555","LIWC"
"K23555.28","Cognition",0,"K23555","LIWC"
"K23555.29","Cognitive processes",-0.000420566,"K23555","LIWC"
"K23555.30","Insight",0.002842151,"K23555","LIWC"
"K23555.31","Cause",0.00011632,"K23555","LIWC"
"K23555.32","Tentative",-0.00054643,"K23555","LIWC"
"K23555.33","Affect",-2.85e-05,"K23555","LIWC"
"K23555.34","Positive tone",-0.00396024,"K23555","LIWC"
"K23555.35","Emotion",-0.000439151,"K23555","LIWC"
"K23555.36","PA LIWC",-7.51e-05,"K23555","LIWC"
"K23555.37","Social",0.000799582,"K23555","LIWC"
"K23555.38","Socbehav",3.88967734795923e-06,"K23555","LIWC"
"K23555.39","Social referents",0,"K23555","LIWC"
"K23555.40","Friend",-2.72e-05,"K23555","LIWC"
"K23555.41","Lifestyle",0,"K23555","LIWC"
"K23555.42","Leisure",-0.004111071,"K23555","LIWC"
"K23555.43","Home",-0.001277126,"K23555","LIWC"
"K23555.44","Work",-0.006347122,"K23555","LIWC"
"K23555.45","Physical",0,"K23555","LIWC"
"K23555.46","Food",-0.000424272,"K23555","LIWC"
"K23555.47","Acquire",-6.45e-05,"K23555","LIWC"
"K23555.48","Allure",-0.000317865,"K23555","LIWC"
"K23555.49","Perception",0,"K23555","LIWC"
"K23555.50","Motion",-0.00177307,"K23555","LIWC"
"K23555.51","Space",-0.003761569,"K23555","LIWC"
"K23555.52","Visual",-3.55e-05,"K23555","LIWC"
"K23555.53","Time LIWC",-0.004626405,"K23555","LIWC"
"K23555.54","FocusPast",-0.015146936,"K23555","LIWC"
"K23555.55","FocusPresent",-0.00015463,"K23555","LIWC"
"K23555.56","AllPunc",-0.000155652,"K23555","LIWC"
"K23555.57","Apostrophes",0.000104265,"K23555","LIWC"
"K23555.58","Compound",-7.41e-05,"K23555","LIWC"
"K23555.59","PA VADER",-5.9e-10,"K23555","Vader"
"K23555.60","Neutral VADER",4.70784805868765e-05,"K23555","LIWC"
"K23555.61","NA VADER",-1.07e-05,"K23555","Vader"
"K23555.62","ThoughtLength",0,"K23555","LIWC"
"K23555.63","StressLength",-0.018112071,"K23555","Text leangth"
"K23555.64","EnjoyLength",0.000157339,"K23555","Text leangth"
"K23555.65","Topic_t1",0,"K23555","LDA"
"K23555.66","Topic_t2",9.9814166514506e-07,"K23555","LDA"
"K23555.67","Topic_t3",-1.96e-06,"K23555","LDA"
"K23555.68","Topic_t4",-5.41e-07,"K23555","LDA"
"K23555.69","Topic_t5",-3.02e-06,"K23555","LDA"
"K23555.70","Topic_t6",-1.93e-06,"K23555","LDA"
"K23555.71","Happy GPT",-0.001389683,"K23555","GPT"
"K23555.72","Sad GPT",0.000752328,"K23555","GPT"
"K23555.73","Nervous GPT",0.000408717,"K23555","GPT"
"K23555.74","Interested GPT",-7.53e-05,"K23555","GPT"
