"X","Variable","Importance","Participant"
"K23533.54","Topic_t3",-0.000163220538720545,"K23533"
"K23533.55","Topic_t4",0.000137693342151674,"K23533"
"K23533.56","Topic_t5",0.000115182980599654,"K23533"
"K23533.57","Topic_t6",2.12449895783226e-06,"K23533"
"K23533.58","Happy GPT",3.65792181069899e-05,"K23533"
"K23533.59","Sad GPT",-5.09171075837636e-05,"K23533"
"K23533.60","Nervous GPT",1.11953262786616e-05,"K23533"
"K23533.61","Interested GPT",0.000274847142055482,"K23533"
"K23533.62","Angry GPT",0.000104623456790119,"K23533"
"K23533.63","Excited GPT",-5.24250440916889e-06,"K23533"
"K23533.64","Bored GPT",-4.39460688758939e-05,"K23533"
"K23533.65","NA GPT",-1.5850830780659e-05,"K23533"
"K23533.66","PA GPT",7.19052028218644e-05,"K23533"
"K23536.1","Time",-0.000710537037037042,"K23536"
"K23536.2","Word Count",1.07962962962962e-05,"K23536"
"K23536.3","Analytic",-8.17777777777766e-06,"K23536"
"K23536.4","Clout",-3.37037037037037e-05,"K23536"
"K23536.5","Authentic",0.000285374074074077,"K23536"
"K23536.6","WordPerSentence",4.07407407407412e-06,"K23536"
"K23536.7","BigWords",-1.89629629629691e-06,"K23536"
"K23536.8","Dictionary",4.54074074074057e-06,"K23536"
"K23536.9","Linguistic",3.11814814814817e-05,"K23536"
"K23536.10","Function",-8.3911111111111e-05,"K23536"
"K23536.11","Pronoun",0.0016106,"K23536"
"K23536.12","Personal pronouns",3.38666666666665e-05,"K23536"
"K23536.13","i",2.46333333333327e-05,"K23536"
"K23536.14","Determiners",-0.00407885925925928,"K23536"
"K23536.15","Article",-2.17518518518507e-05,"K23536"
"K23536.16","Prepositionsositions",3.17888888888882e-05,"K23536"
"K23536.17","Auxiliary verbs",-1.47185185185185e-05,"K23536"
"K23536.18","Adverbs",-4.50370370370347e-06,"K23536"
"K23536.19","Negations",2.88888888889018e-07,"K23536"
"K23536.20","Verb",-1.96629629629639e-05,"K23536"
"K23536.21","Adjectives",5.05555555555526e-06,"K23536"
"K23536.22","Drives",3.74925925925914e-05,"K23536"
"K23536.23","Affiliation",-3.04592592592591e-05,"K23536"
"K23536.24","Achieve",-3.95296296296289e-05,"K23536"
"K23536.25","Cognition",-2.04000000000003e-05,"K23536"
"K23536.26","Allnone",2.2222222222213e-07,"K23536"
"K23536.27","Cognitive processes",4.14814814814795e-06,"K23536"
"K23536.28","Insight",8.8148148148148e-06,"K23536"
"K23536.29","Affect",-3.19629629629565e-06,"K23536"
"K23536.30","Positive tone",1.92037037037041e-05,"K23536"
"K23536.31","Negative tone",2.20000000000012e-05,"K23536"
"K23536.32","Emotion",-8.66666666666719e-06,"K23536"
"K23536.33","NA LIWC",-1.60888888888876e-05,"K23536"
"K23536.34","Social",0.00130618888888889,"K23536"
"K23536.35","Socbehav",4.60888888888888e-05,"K23536"
"K23536.36","Communication",3.14777777777763e-05,"K23536"
"K23536.37","Social referents",0.000135333333333331,"K23536"
"K23536.38","Friend",6.76888888888885e-05,"K23536"
"K23536.39","Male",0.000115737037037035,"K23536"
"K23536.40","Culture",1.33333333333313e-06,"K23536"
"K23536.41","Tech",-1.69999999999998e-05,"K23536"
"K23536.42","Lifestyle",2.43740740740737e-05,"K23536"
"K23536.43","Leisure",1.67740740740722e-05,"K23536"
"K23536.44","Work",-0.000251914814814815,"K23536"
"K23536.45","Physical",3.22962962962962e-05,"K23536"
"K23536.46","Health",1.73333333333334e-06,"K23536"
"K23536.47","Food",-2.6877777777777e-05,"K23536"
"K23536.48","Acquire",7.45185185185232e-06,"K23536"
"K23536.49","Allure",8.49037037037055e-05,"K23536"
"K23536.50","Perception",4.5292592592592e-05,"K23536"
"K23536.51","Motion",7.77777777777793e-06,"K23536"
"K23536.52","Space",-9.6296296296291e-07,"K23536"
"K23536.53","Visual",-6.00000000000002e-06,"K23536"
"K23536.54","Time LIWC",3.45000000000005e-05,"K23536"
"K23536.55","FocusPresent",1.11111111111116e-06,"K23536"
"K23536.56","FocusFuture",-2.22222222222582e-07,"K23536"
"K23536.57","AllPunc",-1.26666666666667e-05,"K23536"
"K23536.58","Apostrophes",-7.68888888888889e-06,"K23536"
"K23536.59","Compound",2.57777777777772e-05,"K23536"
"K23536.60","PA VADER",-0.00019554074074074,"K23536"
"K23536.61","Neutral VADER",-0.00023188148148148,"K23536"
"K23536.62","NA VADER",-3.77777777777781e-06,"K23536"
"K23536.63","ThoughtLength",3.62222222222178e-06,"K23536"
"K23536.64","StressLength",-5.12222222222131e-06,"K23536"
"K23536.65","EnjoyLength",-0.000158859259259258,"K23536"
"K23536.66","Topic_t1",-0.000127729629629629,"K23536"
"K23536.67","Topic_t2",1.08888888888888e-05,"K23536"
"K23536.68","Topic_t3",-2.92925925925913e-05,"K23536"
"K23536.69","Topic_t4",1.42555555555553e-05,"K23536"
"K23536.70","Topic_t5",7.20740740740832e-06,"K23536"
"K23536.71","Topic_t6",1.39481481481463e-05,"K23536"
"K23536.72","Happy GPT",3.38814814814811e-05,"K23536"
"K23536.73","Sad GPT",-8.66666666666659e-06,"K23536"
"K23536.74","Nervous GPT",-5.21370370370362e-05,"K23536"
"K23536.75","Interested GPT",-4.12666666666665e-05,"K23536"
"K23536.76","Angry GPT",-4.03185185185187e-05,"K23536"
"K23536.77","Excited GPT",1.57777777777777e-05,"K23536"
"K23536.78","Bored GPT",-5.19629629629629e-05,"K23536"
"K23536.79","NA GPT",-0.000279066666666665,"K23536"
"K23536.80","PA GPT",-5.43703703703698e-06,"K23536"
"K23537.1","Time",-0.000234033816425121,"K23537"
"K23537.2","Word Count",3.2623188405804e-05,"K23537"
"K23537.3","Analytic",-0.000135780193236715,"K23537"
"K23537.4","Clout",2.91159420289879e-05,"K23537"
"K23537.5","Authentic",2.49758454106296e-05,"K23537"
"K23537.6","WordPerSentence",7.85845410627937e-05,"K23537"
"K23537.7","BigWords",-8.33333333333352e-06,"K23537"
"K23537.8","Dictionary",0.00012304830917875,"K23537"
"K23537.9","Linguistic",0.000199727053140096,"K23537"
"K23537.10","Function",-0.00117084782608697,"K23537"
"K23537.11","Pronoun",-8.45193236714989e-05,"K23537"
"K23537.12","Personal pronouns",-4.78357487922704e-05,"K23537"
"K23537.13","i",-3.52874396135293e-05,"K23537"
"K23537.14","Impersonal pronouns",-0.00122749033816423,"K23537"
"K23537.15","Determiners",-0.000197968599033813,"K23537"
"K23537.16","Article",2.93381642512069e-05,"K23537"
"K23537.17","Prepositionsositions",-0.000102425120772946,"K23537"
"K23537.18","Auxiliary verbs",-2.29613526570031e-05,"K23537"
"K23537.19","Adverbs",0.000100185990338169,"K23537"
"K23537.20","Conjunctions",8.568599033816e-05,"K23537"
"K23537.21","Negations",-0.000101801932367152,"K23537"
"K23537.22","Verb",0.000125712560386474,"K23537"
"K23537.23","Adjectives",-7.18309178743961e-05,"K23537"
"K23537.24","Quantity",2.72342995169066e-05,"K23537"
"K23537.25","Drives",-1.32439613526572e-05,"K23537"
"K23537.26","Affiliation",3.13647342995176e-05,"K23537"
"K23537.27","Cognition",-3.8507246376807e-05,"K23537"
"K23537.28","Allnone",7.68115942029001e-06,"K23537"
"K23537.29","Cognitive processes",5.51207729468601e-05,"K23537"
"K23537.30","Insight",8.32222222222255e-05,"K23537"
"K23537.31","Cause",-8.53357487922657e-05,"K23537"
"K23537.32","Discrepancy",3.16980676328496e-05,"K23537"
"K23537.33","Tentative",-5.21159420289851e-05,"K23537"
"K23537.34","Certitude",5.78164251207716e-05,"K23537"
"K23537.35","Differentiation",3.11690821256062e-05,"K23537"
"K23537.36","Affect",4.38043478260891e-05,"K23537"
"K23537.37","Positive tone",-1.74275362318877e-05,"K23537"
"K23537.38","Negative tone",3.2584541062831e-06,"K23537"
"K23537.39","Emotion",-5.9277777777777e-05,"K23537"
"K23537.40","PA LIWC",4.38888888888928e-06,"K23537"
"K23537.41","NA LIWC",-0.000118504830917873,"K23537"
"K23537.42","Social",-0.000129045893719812,"K23537"
"K23537.43","Socbehav",0.000135222222222223,"K23537"
"K23537.44","Communication",-5.80676328502377e-05,"K23537"
"K23537.45","Social referents",2.59565217391289e-05,"K23537"
"K23537.46","Family",1.23768115942027e-05,"K23537"
"K23537.47","Female",-6.55314009661852e-06,"K23537"
"K23537.48","Lifestyle",0.000379429951690824,"K23537"
"K23537.49","Leisure",0.000214871980676328,"K23537"
"K23537.50","Home",8.57729468599216e-06,"K23537"
"K23537.51","Physical",-8.94927536232105e-06,"K23537"
"K23537.52","Food",-5.85120772946886e-05,"K23537"
"K23537.53","Acquire",-5.13333333333347e-05,"K23537"
"K23537.54","Allure",-0.000342676328502415,"K23537"
"K23537.55","Perception",-0.000163809178743961,"K23537"
"K23537.56","Attention",-3.5311594202899e-05,"K23537"
"K23537.57","Motion",9.94371980676367e-05,"K23537"
"K23537.58","Space",0.000188277777777784,"K23537"
"K23537.59","Visual",-0.000147241545893721,"K23537"
"K23537.60","Time LIWC",-9.25048309178787e-05,"K23537"
"K23537.61","FocusPast",5.3367149758453e-05,"K23537"
"K23537.62","FocusPresent",3.61594202898698e-06,"K23537"
"K23537.63","FocusFuture",0.000240234299516904,"K23537"
"K23537.64","AllPunc",-0.0001587729468599,"K23537"
"K23537.65","Comma",2.93019323671496e-05,"K23537"
"K23537.66","Apostrophes",-5.2132850241544e-05,"K23537"
"K23537.67","Compound",-1.49251207729455e-05,"K23537"
"K23537.68","PA VADER",-9.77777777778058e-06,"K23537"
"K23537.69","Neutral VADER",4.18864734299487e-05,"K23537"
"K23537.70","NA VADER",0.000341601449275366,"K23537"
"K23537.71","ThoughtLength",6.97801932367143e-05,"K23537"
"K23537.72","StressLength",-0.000142053140096614,"K23537"
"K23537.73","EnjoyLength",0.000240463768115943,"K23537"
"K23537.74","Topic_t1",0.00015708695652174,"K23537"
"K23537.75","Topic_t2",-2.10458937198095e-05,"K23537"
"K23537.76","Topic_t3",-3.06787439613546e-05,"K23537"
"K23537.77","Topic_t4",-0.000151579710144925,"K23537"
"K23537.78","Topic_t5",-0.00017223429951691,"K23537"
"K23537.79","Topic_t6",0.000607376811594202,"K23537"
"K23537.80","Happy GPT",-5.95193236714988e-05,"K23537"
"K23537.81","Sad GPT",-0.000128531400966184,"K23537"
"K23537.82","Nervous GPT",2.11884057971024e-05,"K23537"
"K23537.83","Interested GPT",-4.06521739130461e-06,"K23537"
"K23537.84","Angry GPT",-5.43405797101491e-05,"K23537"
"K23537.85","Excited GPT",3.62173913043477e-05,"K23537"
"K23537.86","Bored GPT",-1.94299516908218e-05,"K23537"
"K23537.87","NA GPT",5.7048309178741e-05,"K23537"
"K23537.88","PA GPT",-0.000113925120772949,"K23537"
"K23540.1","Time",-0.00641359477124174,"K23540"
"K23540.2","Word Count",0.000103703703703699,"K23540"
"K23540.3","Analytic",0.000147503267973852,"K23540"
"K23540.4","Clout",7.48671023965093e-05,"K23540"
"K23540.5","Authentic",-3.93333333333321e-05,"K23540"
"K23540.6","WordPerSentence",0.000115834422657954,"K23540"
"K23540.7","BigWords",-6.42701525054413e-05,"K23540"
"K23540.8","Dictionary",1.11808278867099e-05,"K23540"
"K23540.9","Linguistic",-1.08932461875874e-07,"K23540"
"K23540.10","Function",-0.000461084967320254,"K23540"
"K23540.11","Pronoun",0.000407324618736384,"K23540"
"K23540.12","Personal pronouns",9.54814814814885e-05,"K23540"
"K23540.13","i",2.57342047930303e-05,"K23540"
"K23540.14","Impersonal pronouns",-6.8226579520705e-05,"K23540"
"K23540.15","Determiners",-0.000176017429193896,"K23540"
"K23540.16","Article",-0.000122152505446622,"K23540"
"K23540.17","Prepositionsositions",-0.000419307189542474,"K23540"
"K23540.18","Auxiliary verbs",-5.26013071895427e-05,"K23540"
"K23540.19","Adverbs",-0.000138509803921563,"K23540"
"K23540.20","Conjunctions",0.000133167755991284,"K23540"
"K23540.21","Negations",2.48191721132931e-05,"K23540"
"K23540.22","Verb",4.51938997821338e-05,"K23540"
"K23540.23","Adjectives",0.000472291938997828,"K23540"
"K23540.24","Quantity",0.000415777777777774,"K23540"
"K23540.25","Drives",-5.09237472766909e-05,"K23540"
"K23540.26","Affiliation",5.61960784313725e-05,"K23540"
"K23540.27","Cognition",0.000213115468409587,"K23540"
"K23540.28","Allnone",-8.74596949890989e-05,"K23540"
"K23540.29","Cognitive processes",3.92156862714877e-08,"K23540"
"K23540.30","Cause",9.91677559912813e-05,"K23540"
"K23540.31","Affect",0.000194178649237465,"K23540"
"K23540.32","Positive tone",4.6618736383441e-05,"K23540"
"K23540.33","Negative tone",3.44575163398667e-05,"K23540"
"K23540.34","Emotion",0.000151359477124182,"K23540"
"K23540.35","NA LIWC",2.32156862745096e-05,"K23540"
"K23540.36","Social",-8.18169934640519e-05,"K23540"
"K23540.37","Socbehav",5.74727668845632e-06,"K23540"
"K23540.38","Conflict",-2.61612200435762e-05,"K23540"
"K23540.39","Social referents",3.72069716775618e-05,"K23540"
"K23540.40","Family",-0.000128435729847481,"K23540"
"K23540.41","Female",8.42265795206878e-06,"K23540"
"K23540.42","Lifestyle",-1.80958605664523e-05,"K23540"
"K23540.43","Physical",0.000108278867102392,"K23540"
"K23540.44","Need",-1.12941176470577e-05,"K23540"
"K23540.45","Allure",0.000108980392156863,"K23540"
"K23540.46","Perception",0.000166204793028318,"K23540"
"K23540.47","Feeling",-0.000146614379084966,"K23540"
"K23540.48","Time LIWC",1.90413943355111e-06,"K23540"
"K23540.49","FocusPast",1.43355119825384e-06,"K23540"
"K23540.50","FocusPresent",3.24444444444431e-05,"K23540"
"K23540.51","FocusFuture",0.000103668845315906,"K23540"
"K23540.52","Compound",0.000328797385620915,"K23540"
"K23540.53","Neutral VADER",0.00016000435729848,"K23540"
"K23540.54","NA VADER",0.000136291938997821,"K23540"
"K23540.55","ThoughtLength",-0.000116775599128544,"K23540"
"K23540.56","StressLength",-8.70762527233168e-05,"K23540"
"K23540.57","EnjoyLength",0.000289006535947721,"K23540"
"K23540.58","Topic_t1",-0.000308671023965139,"K23540"
"K23540.59","Topic_t2",0.000139063180827892,"K23540"
"K23540.60","Topic_t3",5.41873638344069e-05,"K23540"
"K23540.61","Topic_t4",-0.000154222222222233,"K23540"
"K23540.62","Topic_t5",-2.97908496732186e-05,"K23540"
"K23540.63","Topic_t6",-0.000272087145969504,"K23540"
"K23540.64","Happy GPT",-3.50196078431374e-05,"K23540"
"K23540.65","Sad GPT",-5.39433551198266e-05,"K23540"
"K23540.66","Nervous GPT",4.1237472766888e-05,"K23540"
"K23540.67","Interested GPT",0.000552745098039221,"K23540"
"K23540.68","Angry GPT",-2.14248366013159e-05,"K23540"
"K23540.69","Excited GPT",0.000126387799564268,"K23540"
"K23540.70","Bored GPT",-0.00143949891067537,"K23540"
"K23540.71","NA GPT",-0.00131762091503268,"K23540"
"K23540.72","PA GPT",0.000184723311546839,"K23540"
"K23541.1","Time",-0.000523942222222214,"K23541"
"K23541.2","Word Count",6.38444444444429e-05,"K23541"
"K23541.3","Analytic",0.000123782222222224,"K23541"
"K23541.4","Clout",-1.70755555555571e-05,"K23541"
"K23541.5","Authentic",4.22400000000007e-05,"K23541"
"K23541.6","WordPerSentence",-8.24444444444725e-06,"K23541"
"K23541.7","BigWords",0.000243631111111111,"K23541"
"K23541.8","Dictionary",1.19155555555537e-05,"K23541"
"K23541.9","Linguistic",0.000267493333333336,"K23541"
"K23541.10","Function",0.00135844444444444,"K23541"
"K23541.11","Pronoun",-0.000379884444444447,"K23541"
"K23541.12","Personal pronouns",0.000252760000000001,"K23541"
"K23541.13","i",-9.33599999999989e-05,"K23541"
"K23541.14","Impersonal pronouns",-6.06533333333347e-05,"K23541"
"K23541.15","Determiners",-8.34800000000018e-05,"K23541"
"K23541.16","Article",8.53333333333603e-06,"K23541"
"K23541.17","Prepositionsositions",-5.16533333333346e-05,"K23541"
"K23541.18","Auxiliary verbs",-5.96666666666654e-05,"K23541"
"K23541.19","Adverbs",0.000603088888888876,"K23541"
"K23541.20","Negations",-1.43999999999999e-05,"K23541"
"K23541.21","Verb",-0.000710142222222221,"K23541"
"K23541.22","Adjectives",-3.97333333333328e-05,"K23541"
"K23541.23","Drives",-1.5782222222221e-05,"K23541"
"K23541.24","Affiliation",-8.16488888888896e-05,"K23541"
"K23541.25","Cognition",0.00028564,"K23541"
"K23541.26","Allnone",3.52400000000005e-05,"K23541"
"K23541.27","Cognitive processes",-0.00131518666666667,"K23541"
"K23541.28","Insight",0.00041335111111111,"K23541"
"K23541.29","Affect",-0.00039000888888889,"K23541"
"K23541.30","Positive tone",3.37333333333329e-05,"K23541"
"K23541.31","Negative tone",0.000196555555555555,"K23541"
"K23541.32","Emotion",8.88888888888934e-05,"K23541"
"K23541.33","NA LIWC",5.94222222222209e-05,"K23541"
"K23541.34","Social",-0.000171080000000002,"K23541"
"K23541.35","Socbehav",-8.96933333333343e-05,"K23541"
"K23541.36","Communication",1.31599999999999e-05,"K23541"
"K23541.37","Social referents",-2.04355555555569e-05,"K23541"
"K23541.38","Family",-0.00126352888888889,"K23541"
"K23541.39","Friend",-3.73333333333331e-06,"K23541"
"K23541.40","Lifestyle",-9.61377777777769e-05,"K23541"
"K23541.41","Leisure",6.0444444444441e-06,"K23541"
"K23541.42","Work",-0.00017282666666667,"K23541"
"K23541.43","Physical",-2.45244444444437e-05,"K23541"
"K23541.44","Allure",9.51466666666663e-05,"K23541"
"K23541.45","Perception",-0.000151924444444443,"K23541"
"K23541.46","Motion",-3.22888888888894e-05,"K23541"
"K23541.47","Space",-2.68933333333331e-05,"K23541"
"K23541.48","Auditory",-4.67288888888896e-05,"K23541"
"K23541.49","Time LIWC",0.000162902222222223,"K23541"
"K23541.50","FocusPast",6.00533333333337e-05,"K23541"
"K23541.51","FocusFuture",-0.000102497777777779,"K23541"
"K23541.52","Compound",-0.000154777777777779,"K23541"
"K23541.53","PA VADER",4.19999999999992e-05,"K23541"
"K23541.54","Neutral VADER",-0.000298644444444442,"K23541"
"K23541.55","NA VADER",5.77599999999996e-05,"K23541"
"K23541.56","ThoughtLength",6.69466666666649e-05,"K23541"
"K23541.57","StressLength",0.000234044444444446,"K23541"
"K23541.58","EnjoyLength",-7.79111111111095e-05,"K23541"
"K23541.59","Topic_t1",1.21599999999983e-05,"K23541"
"K23541.60","Topic_t2",9.73511111111042e-05,"K23541"
"K23541.61","Topic_t3",1.91999999999942e-06,"K23541"
"K23541.62","Topic_t4",-0.000271791111111112,"K23541"
"K23541.63","Topic_t5",-0.00036196888888889,"K23541"
"K23541.64","Topic_t6",6.80444444444348e-06,"K23541"
"K23541.65","Happy GPT",-1.03555555555336e-06,"K23541"
"K23541.66","Sad GPT",0.000410066666666668,"K23541"
"K23541.67","Nervous GPT",-2.55466666666671e-05,"K23541"
"K23541.68","Interested GPT",5.42222222222717e-07,"K23541"
"K23541.69","Angry GPT",-0.000105737777777776,"K23541"
"K23541.70","Excited GPT",0.000407964444444442,"K23541"
"K23541.71","Bored GPT",-0.000314639999999999,"K23541"
"K23541.72","NA GPT",0.00014364444444444,"K23541"
"K23541.73","PA GPT",-0.000542488888888888,"K23541"
"K23548.1","Time",0.000304961451247168,"K23548"
"K23548.2","Word Count",-0.000111125220458553,"K23548"
"K23548.3","Analytic",-0.000168135550516501,"K23548"
"K23548.4","Clout",3.69463340891664e-06,"K23548"
"K23548.5","Authentic",-0.000128260015117158,"K23548"
"K23548.6","WordPerSentence",0.000194621567145367,"K23548"
"K23548.7","BigWords",-5.54200050390461e-05,"K23548"
"K23548.8","Dictionary",8.4945578231292e-05,"K23548"
"K23548.9","Linguistic",0.000322931720836482,"K23548"
"K23548.10","Function",0.000158635928445455,"K23548"
"K23548.11","Pronoun",2.60267069790185e-06,"K23548"
"K23548.12","Personal pronouns",4.27724867724849e-05,"K23548"
"K23548.13","i",0.000150518518518514,"K23548"
"K23548.14","Impersonal pronouns",-0.000139446208112878,"K23548"
"K23548.15","Determiners",0.000553527840765941,"K23548"
"K23548.16","Article",-0.0002784288233812,"K23548"
"K23548.17","Prepositionsositions",0.000124222726127489,"K23548"
"K23548.18","Auxiliary verbs",2.8588561350466e-05,"K23548"
"K23548.19","Adverbs",0.000234478710002524,"K23548"
"K23548.20","Conjunctions",-0.000107525825144873,"K23548"
"K23548.21","Negations",-8.10672713529834e-05,"K23548"
"K23548.22","Verb",0.000152462081128746,"K23548"
"K23548.23","Adjectives",-0.000196067523305617,"K23548"
"K23548.24","Quantity",-3.80811287477978e-05,"K23548"
"K23548.25","Drives",3.2296548248933e-05,"K23548"
"K23548.26","Affiliation",2.59425547996946e-05,"K23548"
"K23548.27","Achieve",-8.04126984126973e-05,"K23548"
"K23548.28","Cognition",9.23406399596903e-05,"K23548"
"K23548.29","Allnone",-6.50617283950601e-05,"K23548"
"K23548.30","Cognitive processes",0.000175756613756614,"K23548"
"K23548.31","Insight",-4.39647266313879e-05,"K23548"
"K23548.32","Cause",3.44832451499111e-05,"K23548"
"K23548.33","Discrepancy",-0.000233481481481478,"K23548"
"K23548.34","Differentiation",8.41022927689606e-05,"K23548"
"K23548.35","Affect",0.000258021164021161,"K23548"
"K23548.36","Positive tone",-9.17258755354019e-06,"K23548"
"K23548.37","Negative tone",0.000145920382968002,"K23548"
"K23548.38","Emotion",-2.33736457546003e-05,"K23548"
"K23548.39","NA LIWC",9.86051902242415e-05,"K23548"
"K23548.40","Anxiety LIWC",-6.08042328042311e-05,"K23548"
"K23548.41","Social",0.000163809523809521,"K23548"
"K23548.42","Socbehav",-2.73391282438938e-05,"K23548"
"K23548.43","Communication",4.6798689846312e-05,"K23548"
"K23548.44","Social referents",0.000168180398085157,"K23548"
"K23548.45","Family",-2.66984126984118e-05,"K23548"
"K23548.46","Friend",0.000113364071554543,"K23548"
"K23548.47","Lifestyle",-3.04706475182699e-05,"K23548"
"K23548.48","Leisure",-0.000156335600907031,"K23548"
"K23548.49","Home",8.4828924162257e-05,"K23548"
"K23548.50","Work",0.000290465608465605,"K23548"
"K23548.51","Physical",0.000197267321743507,"K23548"
"K23548.52","Health",-0.000194627865961206,"K23548"
"K23548.53","Need",-4.15731922398597e-05,"K23548"
"K23548.54","Acquire",9.47160493827127e-05,"K23548"
"K23548.55","fatigue",3.28783068783061e-05,"K23548"
"K23548.56","Allure",8.3902746283704e-05,"K23548"
"K23548.57","Perception",3.19682539682497e-05,"K23548"
"K23548.58","Motion",-4.85482489292037e-05,"K23548"
"K23548.59","Space",7.5249181153942e-05,"K23548"
"K23548.60","Time LIWC",-4.59370118417715e-05,"K23548"
"K23548.61","FocusPast",0.000285158982111365,"K23548"
"K23548.62","FocusPresent",0.000106613756613757,"K23548"
"K23548.63","FocusFuture",-0.000108807256235834,"K23548"
"K23548.64","AllPunc",5.71710758377397e-05,"K23548"
"K23548.65","Compound",-0.000160313429075332,"K23548"
"K23548.66","PA VADER",-8.41884605694158e-05,"K23548"
"K23548.67","Neutral VADER",0.000167664231124547,"K23548"
"K23548.68","NA VADER",-0.000170099773242622,"K23548"
"K23548.69","ThoughtLength",0.00033172033257747,"K23548"
"K23548.70","StressLength",-9.33368606701935e-05,"K23548"
"K23548.71","EnjoyLength",0.000240262030738224,"K23548"
"K23548.72","Topic_t1",5.3633660871758e-05,"K23548"
"K23548.73","Topic_t2",-9.47830687830731e-05,"K23548"
"K23548.74","Topic_t3",0.000155722348198544,"K23548"
"K23548.75","Topic_t4",0.000277626606198035,"K23548"
"K23548.76","Topic_t5",0.000117517762660616,"K23548"
"K23548.77","Topic_t6",3.32980599647266e-05,"K23548"
"K23548.78","Happy GPT",-0.000236515495086926,"K23548"
"K23548.79","Sad GPT",-0.00011140639959688,"K23548"
"K23548.80","Nervous GPT",8.82393550012591e-05,"K23548"
"K23548.81","Interested GPT",-6.13424036281189e-05,"K23548"
"K23548.82","Angry GPT",-0.000156649533887628,"K23548"
"K23548.83","Excited GPT",-4.43361048122928e-05,"K23548"
"K23548.84","Bored GPT",-0.000309690098261529,"K23548"
"K23548.85","NA GPT",0.000279978835978836,"K23548"
"K23548.86","PA GPT",-0.000427322247417483,"K23548"
"K23551.1","Time",-0.000486704243904245,"K23551"
"K23551.2","Word Count",-8.71780786388648e-06,"K23551"
"K23551.3","Analytic",-0.000124829202895868,"K23551"
"K23551.4","Clout",8.89456790123453e-05,"K23551"
"K23551.5","Authentic",-0.000375067115600451,"K23551"
"K23551.6","WordPerSentence",0.000211550417912733,"K23551"
"K23551.7","BigWords",4.40425956759337e-05,"K23551"
"K23551.8","Linguistic",-0.000185232397232396,"K23551"
"K23551.9","Function",-0.000524271482838147,"K23551"
"K23551.10","Pronoun",0.00110190414462081,"K23551"
"K23551.11","Personal pronouns",3.61592833092861e-05,"K23551"
"K23551.12","i",0.000428339119522454,"K23551"
"K23551.13","Determiners",8.02785714285737e-05,"K23551"
"K23551.14","Article",-0.00026878089626423,"K23551"
"K23551.15","Prepositionsositions",-0.000631422728318383,"K23551"
"K23551.16","Adverbs",-8.30074481074468e-05,"K23551"
"K23551.17","Conjunctions",8.74892823226127e-05,"K23551"
"K23551.18","Negations",-0.000202194912494914,"K23551"
"K23551.19","Verb",0.000362339536845335,"K23551"
"K23551.20","Drives",-0.000248114365881028,"K23551"
"K23551.21","Affiliation",-9.21046465879799e-05,"K23551"
"K23551.22","Cognition",0.000109188271604937,"K23551"
"K23551.23","Allnone",-0.000449876559968715,"K23551"
"K23551.24","Cognitive processes",0.000637009523809523,"K23551"
"K23551.25","Insight",5.83213403880082e-05,"K23551"
"K23551.26","Affect",-1.01744268077616e-05,"K23551"
"K23551.27","Positive tone",2.45486772486773e-05,"K23551"
"K23551.28","Negative tone",-6.73586339586353e-05,"K23551"
"K23551.29","Social",-0.000220604711954714,"K23551"
"K23551.30","Socbehav",0.000408587109187112,"K23551"
"K23551.31","Communication",0.00014927366557221,"K23551"
"K23551.32","Social referents",0.000168532828282828,"K23551"
"K23551.33","Family",0.00103731478768145,"K23551"
"K23551.34","Friend",-0.000160923544973544,"K23551"
"K23551.35","Lifestyle",-0.000266746560846563,"K23551"
"K23551.36","Leisure",0.000165305303955302,"K23551"
"K23551.37","Allure",0.00014961683545213,"K23551"
"K23551.38","Perception",-3.31148814148839e-05,"K23551"
"K23551.39","Motion",-0.000132441798941799,"K23551"
"K23551.40","Space",0.000180174072216187,"K23551"
"K23551.41","FocusPast",-0.00131795670995671,"K23551"
"K23551.42","FocusFuture",0.000453959259259259,"K23551"
"K23551.43","AllPunc",0.000152219997286666,"K23551"
"K23551.44","Apostrophes",1.3179779158041e-06,"K23551"
"K23551.45","Compound",0.00010493304843305,"K23551"
"K23551.46","Neutral VADER",-0.000346086243386246,"K23551"
"K23551.47","ThoughtLength",-0.000116094390177724,"K23551"
"K23551.48","StressLength",-0.000149679080179086,"K23551"
"K23551.49","EnjoyLength",0.000364949559082898,"K23551"
"K23551.50","Topic_t1",-8.7684017580091e-05,"K23551"
"K23551.51","Topic_t2",-6.1182943599606e-05,"K23551"
"K23551.52","Topic_t3",0.000438919400352734,"K23551"
"K23551.53","Topic_t4",-0.000183790660359503,"K23551"
"K23551.54","Topic_t5",4.66499118165715e-05,"K23551"
"K23551.55","Topic_t6",-0.000363575132275124,"K23551"
"K23551.56","Happy GPT",0.000386356749423414,"K23551"
"K23551.57","Sad GPT",-0.000153375354892027,"K23551"
"K23551.58","Nervous GPT",-0.00050685,"K23551"
"K23551.59","Interested GPT",-0.000298682010582012,"K23551"
"K23551.60","Angry GPT",-0.000209535296801969,"K23551"
"K23551.61","Excited GPT",-6.92351210517866e-05,"K23551"
"K23551.62","Bored GPT",3.08546737213377e-05,"K23551"
"K23551.63","NA GPT",-0.000396157407407405,"K23551"
"K23551.64","PA GPT",9.14319588907836e-05,"K23551"
"K23552.1","Time",0.00034231331953071,"K23552"
