"X","Variable","Importance","Participant","NLP"
"K23557.62","Neutral VADER",8.45e-05,"K23557","LIWC"
"K23557.63","NA VADER",-9.01e-05,"K23557","Vader"
"K23557.64","ThoughtLength",0.000771157,"K23557","LIWC"
"K23557.65","StressLength",-0.00013649,"K23557","Text leangth"
"K23557.66","EnjoyLength",3.18e-05,"K23557","Text leangth"
"K23557.67","Topic_t1",0.000121529,"K23557","LDA"
"K23557.68","Topic_t2",-0.000289294,"K23557","LDA"
"K23557.69","Topic_t3",-3.73e-05,"K23557","LDA"
"K23557.70","Topic_t4",-6.88e-05,"K23557","LDA"
"K23557.71","Topic_t5",-6.43e-06,"K23557","LDA"
"K23557.72","Topic_t6",-0.000124961,"K23557","LDA"
"K23557.73","Happy GPT",7.69e-05,"K23557","GPT"
"K23557.74","Sad GPT",-0.000172078,"K23557","GPT"
"K23557.75","Nervous GPT",3.53e-05,"K23557","GPT"
"K23557.76","Interested GPT",-0.000126196,"K23557","GPT"
"K23557.77","Angry GPT",2.29e-05,"K23557","GPT"
"K23557.78","Excited GPT",1.88e-05,"K23557","GPT"
"K23557.79","Bored GPT",-7.59e-05,"K23557","GPT"
"K23557.80","NA GPT",4.05e-05,"K23557","GPT"
"K23557.81","PA GPT",0.000234549,"K23557","GPT"
"K23559.1","Time",-0.004657476,"K23559","Time"
"K23559.2","Word Count",-7e-05,"K23559","Text leangth"
"K23559.3","Analytic",5.63e-05,"K23559","LIWC"
"K23559.4","Clout",0.00020619,"K23559","LIWC"
"K23559.5","Authentic",0.000493075,"K23559","LIWC"
"K23559.6","WordPerSentence",-0.000165231,"K23559","Text leangth"
"K23559.7","BigWords",-0.000482626,"K23559","LIWC"
"K23559.8","Dictionary",0.000335857,"K23559","LIWC"
"K23559.9","Linguistic",0.000140986,"K23559","LIWC"
"K23559.10","Function",-7.35e-06,"K23559","LIWC"
"K23559.11","Pronoun",-3.14e-05,"K23559","LIWC"
"K23559.12","Determiners",0.000142231,"K23559","LIWC"
"K23559.13","Article",2.4e-05,"K23559","LIWC"
"K23559.14","Preposition  ",9.17e-05,"K23559","LIWC"
"K23559.15","Auxiliary verbs",6.93e-05,"K23559","LIWC"
"K23559.16","Adverbs",0.000596034,"K23559","LIWC"
"K23559.17","Conjunctions",-2.54e-05,"K23559","LIWC"
"K23559.18","Verb",-0.000385946,"K23559","LIWC"
"K23559.19","Adjectives",3.47e-05,"K23559","LIWC"
"K23559.20","Drives",-8.85e-05,"K23559","LIWC"
"K23559.21","Affiliation",0.000136973,"K23559","LIWC"
"K23559.22","Achieve",-0.000121449,"K23559","LIWC"
"K23559.23","Cognition",0.000178986,"K23559","LIWC"
"K23559.24","Cognitive processes",-0.000163864,"K23559","LIWC"
"K23559.25","Insight",-0.000102755,"K23559","LIWC"
"K23559.26","Affect",-0.000158884,"K23559","LIWC"
"K23559.27","Negative tone",0.00094168,"K23559","LIWC"
"K23559.28","Emotion",0.000112381,"K23559","LIWC"
"K23559.29","NA LIWC",0.000482367,"K23559","LIWC"
"K23559.30","Anxiety LIWC",0.001841599,"K23559","LIWC"
"K23559.31","emo_sad",-0.000266088,"K23559","LIWC"
"K23559.32","Social",-0.000293551,"K23559","LIWC"
"K23559.33","Socbehav",8.16e-05,"K23559","LIWC"
"K23559.34","Communication",-0.000223401,"K23559","LIWC"
"K23559.35","Social referents",-0.000167054,"K23559","LIWC"
"K23559.36","Friend",4.08e-08,"K23559","LIWC"
"K23559.37","Lifestyle",-3.82e-05,"K23559","LIWC"
"K23559.38","Leisure",-1.75e-05,"K23559","LIWC"
"K23559.39","Home",-0.000351701,"K23559","LIWC"
"K23559.40","Work",-4.93e-05,"K23559","LIWC"
"K23559.41","Physical",-0.000111483,"K23559","LIWC"
"K23559.42","Food",-6.34e-06,"K23559","LIWC"
"K23559.43","Allure",2.94e-05,"K23559","LIWC"
"K23559.44","Perception",0.000830422,"K23559","LIWC"
"K23559.45","Attention",-8.15e-05,"K23559","LIWC"
"K23559.46","Space",-6.18e-05,"K23559","LIWC"
"K23559.47","Visual",0.000125973,"K23559","LIWC"
"K23559.48","Feeling",-7.17e-05,"K23559","LIWC"
"K23559.49","Time LIWC",-1.69e-05,"K23559","LIWC"
"K23559.50","Compound",0.000301748,"K23559","LIWC"
"K23559.51","PA VADER",-5.55e-06,"K23559","Vader"
"K23559.52","Neutral VADER",0.000271762,"K23559","LIWC"
"K23559.53","NA VADER",8.73e-05,"K23559","Vader"
"K23559.54","ThoughtLength",-6.13e-05,"K23559","LIWC"
"K23559.55","StressLength",-0.000479102,"K23559","Text leangth"
"K23559.56","EnjoyLength",-0.000188986,"K23559","Text leangth"
"K23559.57","Topic_t1",-0.000322102,"K23559","LDA"
"K23559.58","Topic_t2",-0.000641626,"K23559","LDA"
"K23559.59","Topic_t3",-0.001925109,"K23559","LDA"
"K23559.60","Topic_t4",0.000109537,"K23559","LDA"
"K23559.61","Topic_t5",-0.000565463,"K23559","LDA"
"K23559.62","Topic_t6",-0.000117401,"K23559","LDA"
"K23559.63","Happy GPT",2.39e-05,"K23559","GPT"
"K23559.64","Sad GPT",7.2e-05,"K23559","GPT"
"K23559.65","Nervous GPT",1.17e-05,"K23559","GPT"
"K23559.66","Interested GPT",1.04e-05,"K23559","GPT"
"K23559.67","Angry GPT",5.82e-06,"K23559","GPT"
"K23559.68","Excited GPT",1.99e-05,"K23559","GPT"
"K23559.69","Bored GPT",-8.74e-05,"K23559","GPT"
"K23559.70","NA GPT",2.51e-05,"K23559","GPT"
"K23559.71","PA GPT",-6.29e-06,"K23559","GPT"
"K23563.1","Time",0.002736815,"K23563","Time"
"K23563.2","Word Count",0.000247126,"K23563","Text leangth"
"K23563.3","Analytic",-2.8e-05,"K23563","LIWC"
"K23563.4","Clout",3.67e-05,"K23563","LIWC"
"K23563.5","Authentic",3.18e-05,"K23563","LIWC"
"K23563.6","WordPerSentence",3.37e-05,"K23563","Text leangth"
"K23563.7","BigWords",-1.79e-05,"K23563","LIWC"
"K23563.8","Dictionary",-0.000134178,"K23563","LIWC"
"K23563.9","Linguistic",0.000183185,"K23563","LIWC"
"K23563.10","Function",-9.73e-05,"K23563","LIWC"
"K23563.11","Pronoun",-7.6e-05,"K23563","LIWC"
"K23563.12","Personal pronouns",-3.07e-05,"K23563","LIWC"
"K23563.13","i",4.27e-05,"K23563","LIWC"
"K23563.14","Impersonal pronouns",4.18e-05,"K23563","LIWC"
"K23563.15","Determiners",0.000118,"K23563","LIWC"
"K23563.16","Article",-0.000228741,"K23563","LIWC"
"K23563.17","Preposition  ",-0.000401689,"K23563","LIWC"
"K23563.18","Auxiliary verbs",-0.000154889,"K23563","LIWC"
"K23563.19","Adverbs",2.08e-05,"K23563","LIWC"
"K23563.20","Conjunctions",-1.45e-05,"K23563","LIWC"
"K23563.21","Negations",0.000130015,"K23563","LIWC"
"K23563.22","Verb",0.000471274,"K23563","LIWC"
"K23563.23","Adjectives",1.76e-05,"K23563","LIWC"
"K23563.24","Quantity",4.61e-05,"K23563","LIWC"
"K23563.25","Drives",-0.000220178,"K23563","LIWC"
"K23563.26","Affiliation",1.96e-05,"K23563","LIWC"
"K23563.27","Cognition",-6e-05,"K23563","LIWC"
"K23563.28","Allnone",5.37e-05,"K23563","LIWC"
"K23563.29","Cognitive processes",-0.000855985,"K23563","LIWC"
"K23563.30","Affect",2.81e-05,"K23563","LIWC"
"K23563.31","Positive tone",0.000278444,"K23563","LIWC"
"K23563.32","Negative tone",-6.89e-05,"K23563","LIWC"
"K23563.33","Emotion",-0.000146222,"K23563","LIWC"
"K23563.34","NA LIWC",-7.09e-05,"K23563","LIWC"
"K23563.35","emo_sad",0.000534904,"K23563","LIWC"
"K23563.36","Social",0.000403778,"K23563","LIWC"
"K23563.37","Social referents",4e-06,"K23563","LIWC"
"K23563.38","Lifestyle",-3.25e-05,"K23563","LIWC"
"K23563.39","Leisure",7.39e-05,"K23563","LIWC"
"K23563.40","Work",-1.98e-05,"K23563","LIWC"
"K23563.41","Allure",0.008081126,"K23563","LIWC"
"K23563.42","Perception",-2.3e-06,"K23563","LIWC"
"K23563.43","Time LIWC",7.03e-05,"K23563","LIWC"
"K23563.44","FocusPast",-0.001243037,"K23563","LIWC"
"K23563.45","FocusPresent",-0.001192193,"K23563","LIWC"
"K23563.46","AllPunc",6.24e-05,"K23563","LIWC"
"K23563.47","Period",-9.66e-05,"K23563","LIWC"
"K23563.48","Compound",-4.79e-06,"K23563","LIWC"
"K23563.49","Neutral VADER",-0.000146637,"K23563","LIWC"
"K23563.50","NA VADER",4.93e-06,"K23563","Vader"
"K23563.51","ThoughtLength",0.000143837,"K23563","LIWC"
"K23563.52","StressLength",5.09e-05,"K23563","Text leangth"
"K23563.53","EnjoyLength",0.000567659,"K23563","Text leangth"
"K23563.54","Topic_t1",0.000315096,"K23563","LDA"
"K23563.55","Topic_t2",0.000318444,"K23563","LDA"
"K23563.56","Topic_t3",0.00015923,"K23563","LDA"
"K23563.57","Topic_t4",-0.000502252,"K23563","LDA"
"K23563.58","Topic_t5",9.59e-05,"K23563","LDA"
"K23563.59","Topic_t6",0.000568593,"K23563","LDA"
"K23563.60","Happy GPT",-8.74e-05,"K23563","GPT"
"K23563.61","Sad GPT",-0.000113733,"K23563","GPT"
"K23563.62","Nervous GPT",0.000261956,"K23563","GPT"
"K23563.63","Interested GPT",-0.000198756,"K23563","GPT"
"K23563.64","Angry GPT",7.41e-06,"K23563","GPT"
"K23563.65","Excited GPT",2.53e-05,"K23563","GPT"
"K23563.66","Bored GPT",2.76e-05,"K23563","GPT"
"K23563.67","NA GPT",-0.0001316,"K23563","GPT"
"K23563.68","PA GPT",-0.000251481,"K23563","GPT"
"K23565.1","Time",0.000397482,"K23565","Time"
"K23565.2","Word Count",7.5e-05,"K23565","Text leangth"
"K23565.3","Analytic",-0.000142318,"K23565","LIWC"
"K23565.4","Clout",-0.000277097,"K23565","LIWC"
"K23565.5","Authentic",-0.000206451,"K23565","LIWC"
"K23565.6","WordPerSentence",0.000399947,"K23565","Text leangth"
"K23565.7","BigWords",-0.000175814,"K23565","LIWC"
"K23565.8","Dictionary",0.000384841,"K23565","LIWC"
"K23565.9","Linguistic",0.0002268,"K23565","LIWC"
"K23565.10","Function",-0.000506905,"K23565","LIWC"
"K23565.11","Pronoun",-0.000117582,"K23565","LIWC"
"K23565.12","Personal pronouns",-0.00021613,"K23565","LIWC"
"K23565.13","i",0.000393703,"K23565","LIWC"
"K23565.14","Impersonal pronouns",-3.11e-05,"K23565","LIWC"
"K23565.15","Determiners",-0.000157786,"K23565","LIWC"
"K23565.16","Article",-0.000229493,"K23565","LIWC"
"K23565.17","Preposition  ",-8.55e-06,"K23565","LIWC"
"K23565.18","Auxiliary verbs",0.000111056,"K23565","LIWC"
"K23565.19","Adverbs",0.000505484,"K23565","LIWC"
"K23565.20","Conjunctions",-0.000280567,"K23565","LIWC"
"K23565.21","Negations",-0.000148916,"K23565","LIWC"
"K23565.22","Verb",0.000393645,"K23565","LIWC"
"K23565.23","Adjectives",0.000304595,"K23565","LIWC"
"K23565.24","Quantity",-1.83e-05,"K23565","LIWC"
"K23565.25","Drives",7.79e-07,"K23565","LIWC"
"K23565.26","Affiliation",0.000630492,"K23565","LIWC"
"K23565.27","Achieve",3.83e-07,"K23565","LIWC"
"K23565.28","Cognition",0.000170504,"K23565","LIWC"
"K23565.29","Cognitive processes",0.000419207,"K23565","LIWC"
"K23565.30","Insight",7.9e-05,"K23565","LIWC"
"K23565.31","Cause",0.000112174,"K23565","LIWC"
"K23565.32","Discrepancy",-0.000141995,"K23565","LIWC"
"K23565.33","Differentiation",-0.000306359,"K23565","LIWC"
"K23565.34","Affect",0.000501589,"K23565","LIWC"
"K23565.35","Positive tone",-0.000164267,"K23565","LIWC"
"K23565.36","Negative tone",-0.00015655,"K23565","LIWC"
"K23565.37","Emotion",-1.35e-05,"K23565","LIWC"
"K23565.38","NA LIWC",-0.000102447,"K23565","LIWC"
"K23565.39","Social",0.000540023,"K23565","LIWC"
"K23565.40","Socbehav",-0.000272533,"K23565","LIWC"
"K23565.41","Social referents",1.89e-06,"K23565","LIWC"
"K23565.42","Family",-0.000200753,"K23565","LIWC"
"K23565.43","Friend",-0.000222585,"K23565","LIWC"
"K23565.44","Lifestyle",0.000143528,"K23565","LIWC"
"K23565.45","Leisure",-0.000113694,"K23565","LIWC"
"K23565.46","Work",0.000333805,"K23565","LIWC"
"K23565.47","Physical",-8.49e-05,"K23565","LIWC"
"K23565.48","Need",-7.66e-05,"K23565","LIWC"
"K23565.49","Acquire",6.55e-05,"K23565","LIWC"
"K23565.50","Allure",0.000141038,"K23565","LIWC"
"K23565.51","Perception",0.000231641,"K23565","LIWC"
"K23565.52","Attention",-0.000276057,"K23565","LIWC"
"K23565.53","Motion",0.000121733,"K23565","LIWC"
"K23565.54","Space",0.000278503,"K23565","LIWC"
"K23565.55","Visual",0.000116021,"K23565","LIWC"
"K23565.56","Time LIWC",-0.000180475,"K23565","LIWC"
"K23565.57","FocusPast",-1.1e-05,"K23565","LIWC"
"K23565.58","FocusPresent",-0.000140528,"K23565","LIWC"
"K23565.59","FocusFuture",-7.3e-05,"K23565","LIWC"
"K23565.60","Compound",-0.000542148,"K23565","LIWC"
"K23565.61","PA VADER",-0.000261467,"K23565","Vader"
"K23565.62","Neutral VADER",-0.000398851,"K23565","LIWC"
"K23565.63","NA VADER",-1.18e-06,"K23565","Vader"
"K23565.64","ThoughtLength",2.12e-05,"K23565","LIWC"
"K23565.65","StressLength",-0.000327818,"K23565","Text leangth"
"K23565.66","EnjoyLength",0.000114089,"K23565","Text leangth"
"K23565.67","Topic_t1",0.000216421,"K23565","LDA"
"K23565.68","Topic_t2",-0.000495377,"K23565","LDA"
"K23565.69","Topic_t3",-0.000234944,"K23565","LDA"
"K23565.70","Topic_t4",3.67e-05,"K23565","LDA"
"K23565.71","Topic_t5",-0.000328588,"K23565","LDA"
"K23565.72","Topic_t6",-0.000536085,"K23565","LDA"
"K23565.73","Happy GPT",0.000174076,"K23565","GPT"
"K23565.74","Sad GPT",0.000121108,"K23565","GPT"
"K23565.75","Nervous GPT",-0.000362123,"K23565","GPT"
"K23565.76","Interested GPT",0.000156164,"K23565","GPT"
"K23565.77","Angry GPT",-9.89e-05,"K23565","GPT"
"K23565.78","Excited GPT",0.000134205,"K23565","GPT"
"K23565.79","Bored GPT",-0.000254099,"K23565","GPT"
"K23565.80","NA GPT",0.000141159,"K23565","GPT"
"K23565.81","PA GPT",-0.000188021,"K23565","GPT"
"KTFG534.1","Time",0.000337363,"KTFG534","Time"
"KTFG534.2","Word Count",-0.000329823,"KTFG534","Text leangth"
"KTFG534.3","Analytic",-0.000159042,"KTFG534","LIWC"
"KTFG534.4","Clout",-0.000221435,"KTFG534","LIWC"
"KTFG534.5","WordPerSentence",0.000513535,"KTFG534","Text leangth"
"KTFG534.6","BigWords",9.85e-05,"KTFG534","LIWC"
"KTFG534.7","Dictionary",-0.000242833,"KTFG534","LIWC"
"KTFG534.8","Linguistic",0.000419585,"KTFG534","LIWC"
"KTFG534.9","Function",0.000868847,"KTFG534","LIWC"
"KTFG534.10","Pronoun",-0.000201815,"KTFG534","LIWC"
"KTFG534.11","Personal pronouns",0.000466366,"KTFG534","LIWC"
"KTFG534.12","i",0.000187578,"KTFG534","LIWC"
"KTFG534.13","Impersonal pronouns",7.28e-05,"KTFG534","LIWC"
"KTFG534.14","Determiners",-0.000186747,"KTFG534","LIWC"
"KTFG534.15","Article",5.22e-05,"KTFG534","LIWC"
"KTFG534.16","Preposition  ",-9.72e-05,"KTFG534","LIWC"
"KTFG534.17","Auxiliary verbs",-0.000255045,"KTFG534","LIWC"
"KTFG534.18","Adverbs",-0.000609279,"KTFG534","LIWC"
"KTFG534.19","Conjunctions",-0.000138429,"KTFG534","LIWC"
"KTFG534.20","Negations",-1.03e-05,"KTFG534","LIWC"
"KTFG534.21","Verb",-0.000616396,"KTFG534","LIWC"
"KTFG534.22","Adjectives",0.000130368,"KTFG534","LIWC"
"KTFG534.23","Quantity",0.000103628,"KTFG534","LIWC"
"KTFG534.24","Drives",-0.000305242,"KTFG534","LIWC"
"KTFG534.25","Affiliation",-4.17e-05,"KTFG534","LIWC"
"KTFG534.26","Achieve",2.82e-05,"KTFG534","LIWC"
"KTFG534.27","Cognition",-1.93e-05,"KTFG534","LIWC"
"KTFG534.28","Allnone",4.45e-05,"KTFG534","LIWC"
"KTFG534.29","Cognitive processes",-0.000165196,"KTFG534","LIWC"
"KTFG534.30","Insight",-4.85e-05,"KTFG534","LIWC"
"KTFG534.31","Cause",0.000139224,"KTFG534","LIWC"
"KTFG534.32","Tentative",-0.000263409,"KTFG534","LIWC"
"KTFG534.33","Differentiation",2.72e-05,"KTFG534","LIWC"
"KTFG534.34","Affect",-9.54e-06,"KTFG534","LIWC"
"KTFG534.35","Positive tone",6e-05,"KTFG534","LIWC"
"KTFG534.36","Negative tone",-0.000107127,"KTFG534","LIWC"
"KTFG534.37","Emotion",-0.000177574,"KTFG534","LIWC"
"KTFG534.38","PA LIWC",4.21e-05,"KTFG534","LIWC"
"KTFG534.39","NA LIWC",0.000329163,"KTFG534","LIWC"
"KTFG534.40","Social",0.000154015,"KTFG534","LIWC"
"KTFG534.41","Social referents",6.64e-05,"KTFG534","LIWC"
"KTFG534.42","Lifestyle",-0.000175754,"KTFG534","LIWC"
"KTFG534.43","Home",0.000145694,"KTFG534","LIWC"
"KTFG534.44","Work",-0.00031564,"KTFG534","LIWC"
"KTFG534.45","Physical",-0.000108724,"KTFG534","LIWC"
"KTFG534.46","Allure",7.15e-05,"KTFG534","LIWC"
"KTFG534.47","Perception",0.000201754,"KTFG534","LIWC"
"KTFG534.48","Motion",-1.66e-05,"KTFG534","LIWC"
"KTFG534.49","Space",-0.000311217,"KTFG534","LIWC"
"KTFG534.50","Visual",-2.52e-05,"KTFG534","LIWC"
"KTFG534.51","Time LIWC",0.000198426,"KTFG534","LIWC"
"KTFG534.52","FocusPast",4.97e-05,"KTFG534","LIWC"
"KTFG534.53","FocusPresent",-0.000117661,"KTFG534","LIWC"
"KTFG534.54","FocusFuture",0.000436138,"KTFG534","LIWC"
"KTFG534.55","AllPunc",0.000327315,"KTFG534","LIWC"
"KTFG534.56","Apostrophes",-0.00024096,"KTFG534","LIWC"
"KTFG534.57","Compound",-0.000258921,"KTFG534","LIWC"
"KTFG534.58","PA VADER",-5.43e-05,"KTFG534","Vader"
"KTFG534.59","Neutral VADER",0.000370825,"KTFG534","LIWC"
"KTFG534.60","NA VADER",-0.000571495,"KTFG534","Vader"
"KTFG534.61","ThoughtLength",-9.18e-05,"KTFG534","LIWC"
"KTFG534.62","StressLength",0.000217444,"KTFG534","Text leangth"
"KTFG534.63","EnjoyLength",-9.21e-05,"KTFG534","Text leangth"
"KTFG534.64","Topic_t1",3.71e-05,"KTFG534","LDA"
"KTFG534.65","Topic_t2",0.000189483,"KTFG534","LDA"
"KTFG534.66","Topic_t3",0.000118883,"KTFG534","LDA"
"KTFG534.67","Topic_t4",0.00043535,"KTFG534","LDA"
"KTFG534.68","Topic_t5",0.000233171,"KTFG534","LDA"
"KTFG534.69","Topic_t6",6.04e-05,"KTFG534","LDA"
"KTFG534.70","Happy GPT",0.000371276,"KTFG534","GPT"
"KTFG534.71","Sad GPT",0.000260378,"KTFG534","GPT"
"KTFG534.72","Nervous GPT",8.21e-05,"KTFG534","GPT"
"KTFG534.73","Interested GPT",0.000241189,"KTFG534","GPT"
"KTFG534.74","Angry GPT",0.000285708,"KTFG534","GPT"
"KTFG534.75","Excited GPT",0.000280895,"KTFG534","GPT"
"KTFG534.76","Bored GPT",-0.000110777,"KTFG534","GPT"
"KTFG534.77","NA GPT",-0.000562105,"KTFG534","GPT"
"KTFG534.78","PA GPT",-0.000100814,"KTFG534","GPT"
"KTGF118.1","Time",0.000204955,"KTGF118","Time"
"KTGF118.2","Word Count",-4.32e-06,"KTGF118","Text leangth"
"KTGF118.3","Analytic",0.000302369,"KTGF118","LIWC"
"KTGF118.4","Clout",-5.72e-05,"KTGF118","LIWC"
"KTGF118.5","Authentic",1.83e-05,"KTGF118","LIWC"
"KTGF118.6","WordPerSentence",7.41e-05,"KTGF118","Text leangth"
"KTGF118.7","BigWords",-0.000248477,"KTGF118","LIWC"
"KTGF118.8","Dictionary",-2.48e-05,"KTGF118","LIWC"
"KTGF118.9","Linguistic",0.000231378,"KTGF118","LIWC"
"KTGF118.10","Function",0.000321126,"KTGF118","LIWC"
"KTGF118.11","Pronoun",-0.00133555,"KTGF118","LIWC"
"KTGF118.12","Personal pronouns",7.3e-05,"KTGF118","LIWC"
"KTGF118.13","i",0.000442964,"KTGF118","LIWC"
"KTGF118.14","Impersonal pronouns",0.000402811,"KTGF118","LIWC"
"KTGF118.15","Determiners",0.000733423,"KTGF118","LIWC"
"KTGF118.16","Article",6.1e-05,"KTGF118","LIWC"
"KTGF118.17","Preposition  ",0.001790306,"KTGF118","LIWC"
"KTGF118.18","Auxiliary verbs",-0.000163333,"KTGF118","LIWC"
"KTGF118.19","Adverbs",-0.00023018,"KTGF118","LIWC"
"KTGF118.20","Conjunctions",8.51e-05,"KTGF118","LIWC"
"KTGF118.21","Negations",4.32e-06,"KTGF118","LIWC"
"KTGF118.22","Verb",-0.000385063,"KTGF118","LIWC"
"KTGF118.23","Adjectives",0.00010545,"KTGF118","LIWC"
"KTGF118.24","Quantity",-1.66e-05,"KTGF118","LIWC"
"KTGF118.25","Drives",-0.000116297,"KTGF118","LIWC"
"KTGF118.26","Affiliation",8.77e-05,"KTGF118","LIWC"
"KTGF118.27","Cognition",-0.000141162,"KTGF118","LIWC"
"KTGF118.28","Cognitive processes",3.23e-05,"KTGF118","LIWC"
"KTGF118.29","Insight",-0.00022036,"KTGF118","LIWC"
"KTGF118.30","Cause",-0.000532676,"KTGF118","LIWC"
"KTGF118.31","Discrepancy",-0.000266712,"KTGF118","LIWC"
"KTGF118.32","Tentative",2.86e-05,"KTGF118","LIWC"
"KTGF118.33","Differentiation",-3.93e-05,"KTGF118","LIWC"
"KTGF118.34","Affect",-0.000238838,"KTGF118","LIWC"
"KTGF118.35","Positive tone",-1.95e-05,"KTGF118","LIWC"
"KTGF118.36","Negative tone",2.7e-07,"KTGF118","LIWC"
"KTGF118.37","Emotion",0.000219369,"KTGF118","LIWC"
"KTGF118.38","PA LIWC",1.46e-06,"KTGF118","LIWC"
"KTGF118.39","NA LIWC",0.000130604,"KTGF118","LIWC"
"KTGF118.40","Social",0.000169081,"KTGF118","LIWC"
"KTGF118.41","Socbehav",-0.000103505,"KTGF118","LIWC"
"KTGF118.42","Communication",0.000191153,"KTGF118","LIWC"
"KTGF118.43","Social referents",-4.74e-05,"KTGF118","LIWC"
"KTGF118.44","Family",-8.76e-05,"KTGF118","LIWC"
"KTGF118.45","Friend",-4.58e-05,"KTGF118","LIWC"
"KTGF118.46","Female",5.08e-05,"KTGF118","LIWC"
"KTGF118.47","Lifestyle",-0.000175378,"KTGF118","LIWC"
"KTGF118.48","Leisure",-0.000103874,"KTGF118","LIWC"
"KTGF118.49","Home",2.24e-06,"KTGF118","LIWC"
"KTGF118.50","Work",-0.000536063,"KTGF118","LIWC"
"KTGF118.51","Physical",-0.000164703,"KTGF118","LIWC"
"KTGF118.52","Food",-8.58e-05,"KTGF118","LIWC"
"KTGF118.53","Need",-0.000630054,"KTGF118","LIWC"
"KTGF118.54","Acquire",7.72e-05,"KTGF118","LIWC"
"KTGF118.55","Allure",0.000440018,"KTGF118","LIWC"
"KTGF118.56","Perception",0.000320117,"KTGF118","LIWC"
"KTGF118.57","Attention",7.41e-05,"KTGF118","LIWC"
"KTGF118.58","Motion",2.29e-06,"KTGF118","LIWC"
"KTGF118.59","Space",0.006862919,"KTGF118","LIWC"
"KTGF118.60","Visual",6.72e-05,"KTGF118","LIWC"
"KTGF118.61","Time LIWC",2.3e-05,"KTGF118","LIWC"
"KTGF118.62","FocusPast",0.000665829,"KTGF118","LIWC"
"KTGF118.63","FocusPresent",1.05e-05,"KTGF118","LIWC"
"KTGF118.64","FocusFuture",-0.000119757,"KTGF118","LIWC"
"KTGF118.65","AllPunc",3.48e-05,"KTGF118","LIWC"
"KTGF118.66","Apostrophes",5.6e-05,"KTGF118","LIWC"
"KTGF118.67","Compound",5.08e-06,"KTGF118","LIWC"
"KTGF118.68","PA VADER",6.22e-05,"KTGF118","Vader"
"KTGF118.69","Neutral VADER",-9.46e-05,"KTGF118","LIWC"
"KTGF118.70","NA VADER",5.42e-05,"KTGF118","Vader"
"KTGF118.71","ThoughtLength",5.92e-05,"KTGF118","LIWC"
"KTGF118.72","StressLength",-0.000192901,"KTGF118","Text leangth"
"KTGF118.73","EnjoyLength",-0.000209117,"KTGF118","Text leangth"
"KTGF118.74","Topic_t1",0.000579865,"KTGF118","LDA"
"KTGF118.75","Topic_t2",4.73e-05,"KTGF118","LDA"
"KTGF118.76","Topic_t3",4.22e-05,"KTGF118","LDA"
"KTGF118.77","Topic_t4",-0.000492685,"KTGF118","LDA"
"KTGF118.78","Topic_t5",4.93e-05,"KTGF118","LDA"
"KTGF118.79","Topic_t6",-0.00075636,"KTGF118","LDA"
"KTGF118.80","Happy GPT",0.000169144,"KTGF118","GPT"
"KTGF118.81","Sad GPT",-1.41e-05,"KTGF118","GPT"
"KTGF118.82","Nervous GPT",-0.000149333,"KTGF118","GPT"
"KTGF118.83","Interested GPT",0.000244766,"KTGF118","GPT"
"KTGF118.84","Angry GPT",-0.000119207,"KTGF118","GPT"
"KTGF118.85","Excited GPT",2.47e-06,"KTGF118","GPT"
"KTGF118.86","Bored GPT",9.98e-05,"KTGF118","GPT"
"KTGF118.87","NA GPT",9.87e-05,"KTGF118","GPT"
"KTGF118.88","PA GPT",0.000226586,"KTGF118","GPT"
"KTGF120.1","Time",-0.000185954,"KTGF120","Time"
"KTGF120.2","Word Count",-5.8e-05,"KTGF120","Text leangth"
"KTGF120.3","Analytic",-0.000105744,"KTGF120","LIWC"
"KTGF120.4","Clout",-1.24e-05,"KTGF120","LIWC"
"KTGF120.5","Authentic",-7.3e-05,"KTGF120","LIWC"
"KTGF120.6","WordPerSentence",-0.000106731,"KTGF120","Text leangth"
"KTGF120.7","BigWords",0.000229105,"KTGF120","LIWC"
"KTGF120.8","Dictionary",-1.38e-05,"KTGF120","LIWC"
"KTGF120.9","Linguistic",-9.87e-05,"KTGF120","LIWC"
"KTGF120.10","Function",0.000126699,"KTGF120","LIWC"
"KTGF120.11","Pronoun",1.73e-05,"KTGF120","LIWC"
"KTGF120.12","Personal pronouns",0.000121543,"KTGF120","LIWC"
"KTGF120.13","i",4.85e-05,"KTGF120","LIWC"
"KTGF120.14","Impersonal pronouns",4.15e-05,"KTGF120","LIWC"
"KTGF120.15","Determiners",-0.000119041,"KTGF120","LIWC"
"KTGF120.16","Article",-0.000126493,"KTGF120","LIWC"
"KTGF120.17","Preposition  ",-3.51e-05,"KTGF120","LIWC"
"KTGF120.18","Auxiliary verbs",-8.26e-05,"KTGF120","LIWC"
"KTGF120.19","Adverbs",-6.3e-05,"KTGF120","LIWC"
"KTGF120.20","Conjunctions",-6.03e-05,"KTGF120","LIWC"
"KTGF120.21","Negations",-4.77e-05,"KTGF120","LIWC"
"KTGF120.22","Verb",-2.11e-05,"KTGF120","LIWC"
"KTGF120.23","Adjectives",-0.00022684,"KTGF120","LIWC"
"KTGF120.24","Quantity",-4.59e-05,"KTGF120","LIWC"
"KTGF120.25","Drives",-7.76e-05,"KTGF120","LIWC"
"KTGF120.26","Affiliation",6.77e-06,"KTGF120","LIWC"
"KTGF120.27","Achieve",5.43e-05,"KTGF120","LIWC"
