,Variable,Importance,Participant,NLP
KTGF553,Allure,0.006605911,KTGF553,LIWC
KTGF556,Allure,0.000868678,KTGF556,LIWC
KTGF557,Allure,0.020112835,KTGF557,LIWC
KTGF561,Allure,0.001070233,KTGF561,LIWC
KTGF562,Allure,0.001426312,KTGF562,LIWC
KTGF565,Allure,0.00012647,KTGF565,LIWC
KTGF570,Allure,0.00641671,KTGF570,LIWC
KTGF572,Allure,0.014492595,KTGF572,LIWC
K23101,Analytic,0.035864457,K23101,LIWC
K23106,Analytic,8.89E-06,K23106,LIWC
K23107,Analytic,0,K23107,LIWC
K23109,Analytic,0.039108387,K23109,LIWC
K23114,Analytic,0.010609718,K23114,LIWC
K23115,Analytic,0.00885244,K23115,LIWC
K23117,Analytic,0.041112116,K23117,LIWC
K23120,Analytic,0.019597748,K23120,LIWC
K23121,Analytic,0.011272423,K23121,LIWC
K23125,Analytic,0,K23125,LIWC
K23126,Analytic,0.065097816,K23126,LIWC
K23128,Analytic,0,K23128,LIWC
K23129,Analytic,0.014927012,K23129,LIWC
K23131,Analytic,0.025223809,K23131,LIWC
K23133,Analytic,0,K23133,LIWC
K23134,Analytic,0,K23134,LIWC
K23139,Analytic,1.05E-05,K23139,LIWC
K23144,Analytic,0.009234429,K23144,LIWC
K23145,Analytic,0,K23145,LIWC
K23148,Analytic,1.31E-05,K23148,LIWC
K23150,Analytic,0,K23150,LIWC
K23153,Analytic,0.006177326,K23153,LIWC
K23156,Analytic,0,K23156,LIWC
K23502,Analytic,0.016165747,K23502,LIWC
K23503,Analytic,9.79E-05,K23503,LIWC
K23507,Analytic,0.013443502,K23507,LIWC
K23508,Analytic,0.000917908,K23508,LIWC
K23509,Analytic,0.000439606,K23509,LIWC
K23510,Analytic,0.08147455,K23510,LIWC
K23517,Analytic,0.282666168,K23517,LIWC
K23521,Analytic,0.007830105,K23521,LIWC
K23526,Analytic,0.031632786,K23526,LIWC
K23529,Analytic,0,K23529,LIWC
K23531,Analytic,0,K23531,LIWC
K23532,Analytic,0,K23532,LIWC
K23533,Analytic,0.044564969,K23533,LIWC
K23537,Analytic,0.013903649,K23537,LIWC
K23540,Analytic,0.074883706,K23540,LIWC
K23541,Analytic,0.001838557,K23541,LIWC
K23548,Analytic,0.000853643,K23548,LIWC
K23551,Analytic,0.011516955,K23551,LIWC
K23552,Analytic,0,K23552,LIWC
K23555,Analytic,0.008339344,K23555,LIWC
K23556,Analytic,0,K23556,LIWC
K23557,Analytic,0.007579935,K23557,LIWC
K23559,Analytic,0.002231575,K23559,LIWC
K23563,Analytic,0.006857702,K23563,LIWC
K23565,Analytic,0.001604706,K23565,LIWC
KTFG534,Analytic,0.069664016,KTFG534,LIWC
KTGF118,Analytic,0,KTGF118,LIWC
KTGF120,Analytic,0.000520961,KTGF120,LIWC
KTGF122,Analytic,0.011702936,KTGF122,LIWC
KTGF124,Analytic,0.000111231,KTGF124,LIWC
KTGF126,Analytic,0.056860986,KTGF126,LIWC
KTGF129,Analytic,0.042816453,KTGF129,LIWC
KTGF130,Analytic,0.004637802,KTGF130,LIWC
KTGF136,Analytic,0.017355121,KTGF136,LIWC
KTGF138,Analytic,0.003864538,KTGF138,LIWC
KTGF142,Analytic,0.006731171,KTGF142,LIWC
KTGF143,Analytic,0.007858615,KTGF143,LIWC
KTGF146,Analytic,0.011999083,KTGF146,LIWC
KTGF147,Analytic,0.0012355,KTGF147,LIWC
KTGF154,Analytic,0.007139802,KTGF154,LIWC
KTGF156,Analytic,0.020165574,KTGF156,LIWC
KTGF157,Analytic,0.004709035,KTGF157,LIWC
KTGF158,Analytic,0.001622408,KTGF158,LIWC
KTGF527,Analytic,0.002270232,KTGF527,LIWC
KTGF528,Analytic,0.038741301,KTGF528,LIWC
KTGF533,Analytic,0.004543035,KTGF533,LIWC
KTGF540,Analytic,0,KTGF540,LIWC
KTGF544,Analytic,0.004719944,KTGF544,LIWC
KTGF545,Analytic,0.012470734,KTGF545,LIWC
KTGF549,Analytic,0,KTGF549,LIWC
KTGF550,Analytic,0.051453664,KTGF550,LIWC
KTGF553,Analytic,0.005630037,KTGF553,LIWC
KTGF556,Analytic,0,KTGF556,LIWC
KTGF557,Analytic,0.103123993,KTGF557,LIWC
KTGF561,Analytic,0.002007948,KTGF561,LIWC
KTGF562,Analytic,0.051918064,KTGF562,LIWC
KTGF565,Analytic,0.001171473,KTGF565,LIWC
KTGF570,Analytic,0.000243622,KTGF570,LIWC
KTGF572,Analytic,0.002110984,KTGF572,LIWC
K23101,Angry GPT,0.000821243,K23101,GPT
K23106,Angry GPT,0.000514475,K23106,GPT
K23107,Angry GPT,0.000406784,K23107,GPT
K23109,Angry GPT,2.13E-05,K23109,GPT
K23114,Angry GPT,0,K23114,GPT
K23115,Angry GPT,0.000162065,K23115,GPT
K23117,Angry GPT,4.65E-05,K23117,GPT
K23120,Angry GPT,7.95E-05,K23120,GPT
K23121,Angry GPT,0.0001074,K23121,GPT
K23125,Angry GPT,0.001089831,K23125,GPT
K23126,Angry GPT,0.00110252,K23126,GPT
K23128,Angry GPT,0.000174911,K23128,GPT
K23129,Angry GPT,0.000666684,K23129,GPT
K23131,Angry GPT,0.000445564,K23131,GPT
K23133,Angry GPT,0.000982812,K23133,GPT
K23134,Angry GPT,0.001443333,K23134,GPT
K23139,Angry GPT,4.29E-05,K23139,GPT
K23144,Angry GPT,5.43E-05,K23144,GPT
K23145,Angry GPT,0.000477686,K23145,GPT
K23148,Angry GPT,0.000309215,K23148,GPT
K23150,Angry GPT,0.001539977,K23150,GPT
K23153,Angry GPT,0.002200613,K23153,GPT
K23156,Angry GPT,6.55E-05,K23156,GPT
K23502,Angry GPT,0.000871442,K23502,GPT
K23503,Angry GPT,0.001582942,K23503,GPT
K23507,Angry GPT,0.000491319,K23507,GPT
K23508,Angry GPT,0.000106998,K23508,GPT
K23509,Angry GPT,0.000367589,K23509,GPT
K23510,Angry GPT,0.000875765,K23510,GPT
K23517,Angry GPT,0.001679433,K23517,GPT
K23521,Angry GPT,0,K23521,GPT
K23526,Angry GPT,9.56E-05,K23526,GPT
K23529,Angry GPT,0.000207663,K23529,GPT
K23531,Angry GPT,4.79E-05,K23531,GPT
K23532,Angry GPT,0,K23532,GPT
K23533,Angry GPT,0.000581379,K23533,GPT
K23537,Angry GPT,0.000997545,K23537,GPT
K23540,Angry GPT,0.00040159,K23540,GPT
K23541,Angry GPT,0.000614915,K23541,GPT
K23548,Angry GPT,0.001586648,K23548,GPT
K23551,Angry GPT,0.000151557,K23551,GPT
K23552,Angry GPT,0.00010334,K23552,GPT
K23555,Angry GPT,4.85E-05,K23555,GPT
K23556,Angry GPT,0.001628522,K23556,GPT
K23557,Angry GPT,4.36E-05,K23557,GPT
K23559,Angry GPT,1.00E-05,K23559,GPT
K23563,Angry GPT,0.000314602,K23563,GPT
K23565,Angry GPT,0.001261509,K23565,GPT
KTFG534,Angry GPT,0.002769205,KTFG534,GPT
KTGF118,Angry GPT,0.000845821,KTGF118,GPT
KTGF120,Angry GPT,0.000356904,KTGF120,GPT
KTGF122,Angry GPT,0.002477001,KTGF122,GPT
KTGF124,Angry GPT,0.000314399,KTGF124,GPT
KTGF126,Angry GPT,0.000425833,KTGF126,GPT
KTGF129,Angry GPT,0.000370993,KTGF129,GPT
KTGF130,Angry GPT,0.002800246,KTGF130,GPT
KTGF136,Angry GPT,0.001002047,KTGF136,GPT
KTGF138,Angry GPT,0.000431637,KTGF138,GPT
KTGF142,Angry GPT,0,KTGF142,GPT
KTGF143,Angry GPT,3.95E-05,KTGF143,GPT
KTGF146,Angry GPT,0.001318956,KTGF146,GPT
KTGF147,Angry GPT,0.002044579,KTGF147,GPT
KTGF154,Angry GPT,0.000431421,KTGF154,GPT
KTGF156,Angry GPT,0.000146334,KTGF156,GPT
KTGF157,Angry GPT,0.0010177,KTGF157,GPT
KTGF158,Angry GPT,0.000535618,KTGF158,GPT
KTGF527,Angry GPT,0.001500952,KTGF527,GPT
KTGF528,Angry GPT,0.000561964,KTGF528,GPT
KTGF533,Angry GPT,0.001003204,KTGF533,GPT
KTGF540,Angry GPT,0.000109751,KTGF540,GPT
KTGF544,Angry GPT,0,KTGF544,GPT
KTGF545,Angry GPT,0.002534816,KTGF545,GPT
KTGF549,Angry GPT,0.001220846,KTGF549,GPT
KTGF550,Angry GPT,0.000100539,KTGF550,GPT
KTGF553,Angry GPT,0.000206169,KTGF553,GPT
KTGF556,Angry GPT,0.005633164,KTGF556,GPT
KTGF557,Angry GPT,0.000400394,KTGF557,GPT
KTGF561,Angry GPT,8.13E-06,KTGF561,GPT
KTGF562,Angry GPT,0.000201943,KTGF562,GPT
KTGF565,Angry GPT,0.000106571,KTGF565,GPT
KTGF570,Angry GPT,6.63E-05,KTGF570,GPT
KTGF572,Angry GPT,0.000958448,KTGF572,GPT
K23101,Apostrophes ,0.012176074,K23101,LIWC
K23121,Apostrophes ,6.44E-05,K23121,LIWC
K23125,Apostrophes ,0,K23125,LIWC
K23126,Apostrophes ,0.019763262,K23126,LIWC
K23128,Apostrophes ,0.01220723,K23128,LIWC
K23133,Apostrophes ,2.11E-08,K23133,LIWC
K23134,Apostrophes ,0.000271888,K23134,LIWC
K23145,Apostrophes ,0,K23145,LIWC
K23148,Apostrophes ,0.002766535,K23148,LIWC
K23503,Apostrophes ,0.000147834,K23503,LIWC
K23509,Apostrophes ,0.002029639,K23509,LIWC
K23510,Apostrophes ,1.26E-05,K23510,LIWC
K23521,Apostrophes ,0,K23521,LIWC
K23526,Apostrophes ,0.000501428,K23526,LIWC
K23532,Apostrophes ,0,K23532,LIWC
K23537,Apostrophes ,0.00315551,K23537,LIWC
K23551,Apostrophes ,4.64E-05,K23551,LIWC
K23552,Apostrophes ,0.001293413,K23552,LIWC
K23555,Apostrophes ,0.000104265,K23555,LIWC
K23556,Apostrophes ,6.91E-07,K23556,LIWC
KTFG534,Apostrophes ,0.005531229,KTFG534,LIWC
KTGF118,Apostrophes ,0.000385193,KTGF118,LIWC
KTGF120,Apostrophes ,0.000464068,KTGF120,LIWC
KTGF124,Apostrophes ,0.005271988,KTGF124,LIWC
KTGF142,Apostrophes ,0,KTGF142,LIWC
KTGF143,Apostrophes ,3.87E-05,KTGF143,LIWC
KTGF146,Apostrophes ,0,KTGF146,LIWC
KTGF156,Apostrophes ,0.003534039,KTGF156,LIWC
KTGF157,Apostrophes ,0.000446151,KTGF157,LIWC
KTGF158,Apostrophes ,0.000194854,KTGF158,LIWC
KTGF527,Apostrophes ,0.001044682,KTGF527,LIWC
KTGF528,Apostrophes ,0,KTGF528,LIWC
KTGF533,Apostrophes ,0.000462571,KTGF533,LIWC
KTGF540,Apostrophes ,0.000827931,KTGF540,LIWC
KTGF544,Apostrophes ,6.11E-05,KTGF544,LIWC
KTGF549,Apostrophes ,0,KTGF549,LIWC
KTGF553,Apostrophes ,0.002278872,KTGF553,LIWC
KTGF556,Apostrophes ,0.00017551,KTGF556,LIWC
KTGF557,Apostrophes ,0.002025169,KTGF557,LIWC
KTGF565,Apostrophes ,0.000337982,KTGF565,LIWC
K23101,Article,0.003958392,K23101,LIWC
K23106,Article,0,K23106,LIWC
K23107,Article,0.000996688,K23107,LIWC
K23109,Article,3.34E-05,K23109,LIWC
K23114,Article,0.0011016,K23114,LIWC
K23115,Article,0.018245972,K23115,LIWC
K23117,Article,0.019828629,K23117,LIWC
K23120,Article,0.006768738,K23120,LIWC
K23121,Article,0,K23121,LIWC
K23125,Article,0.000278594,K23125,LIWC
K23126,Article,0.001431258,K23126,LIWC
K23128,Article,0.004706361,K23128,LIWC
K23129,Article,6.52E-06,K23129,LIWC
K23131,Article,0.004579512,K23131,LIWC
K23133,Article,0,K23133,LIWC
K23134,Article,0.000306505,K23134,LIWC
K23139,Article,0.004736189,K23139,LIWC
K23144,Article,0.00054399,K23144,LIWC
K23145,Article,0.000336171,K23145,LIWC
K23148,Article,0.000259923,K23148,LIWC
K23150,Article,7.63E-05,K23150,LIWC
K23153,Article,0.000747219,K23153,LIWC
K23156,Article,0,K23156,LIWC
K23502,Article,0.014803366,K23502,LIWC
K23503,Article,0.002416904,K23503,LIWC
K23507,Article,9.56E-05,K23507,LIWC
K23508,Article,0.001186611,K23508,LIWC
K23509,Article,0.002026797,K23509,LIWC
K23510,Article,0.01951799,K23510,LIWC
K23517,Article,0.003211632,K23517,LIWC
K23521,Article,3.31E-05,K23521,LIWC
K23526,Article,0.016438291,K23526,LIWC
K23529,Article,0.000850365,K23529,LIWC
K23531,Article,0.029862719,K23531,LIWC
K23532,Article,0.000480017,K23532,LIWC
K23533,Article,0.005363995,K23533,LIWC
K23537,Article,0.001357066,K23537,LIWC
K23540,Article,0.011877862,K23540,LIWC
K23541,Article,0.000682842,K23541,LIWC
K23548,Article,0.002138177,K23548,LIWC
K23551,Article,0.022230293,K23551,LIWC
K23552,Article,0,K23552,LIWC
K23555,Article,0,K23555,LIWC
K23556,Article,6.62E-06,K23556,LIWC
K23557,Article,0.000449161,K23557,LIWC
K23559,Article,0.009333261,K23559,LIWC
K23563,Article,0.005806684,K23563,LIWC
K23565,Article,0.01354364,K23565,LIWC
KTFG534,Article,0.001336143,KTFG534,LIWC
KTGF118,Article,0.0002618,KTGF118,LIWC
KTGF120,Article,0.000331161,KTGF120,LIWC
KTGF122,Article,0.003310533,KTGF122,LIWC
KTGF124,Article,0.000145485,KTGF124,LIWC
KTGF126,Article,0.006784237,KTGF126,LIWC
KTGF129,Article,0.003337817,KTGF129,LIWC
KTGF130,Article,0.0238023,KTGF130,LIWC
KTGF138,Article,8.45E-06,KTGF138,LIWC
KTGF142,Article,0.000111965,KTGF142,LIWC
KTGF143,Article,1.67E-06,KTGF143,LIWC
KTGF146,Article,0.001267768,KTGF146,LIWC
KTGF147,Article,0.00291136,KTGF147,LIWC
KTGF154,Article,0.001120517,KTGF154,LIWC
KTGF156,Article,0.004124342,KTGF156,LIWC
KTGF157,Article,0.00175321,KTGF157,LIWC
KTGF158,Article,0.000126191,KTGF158,LIWC
KTGF527,Article,0.000246903,KTGF527,LIWC
KTGF528,Article,0.002364502,KTGF528,LIWC
KTGF533,Article,8.21E-05,KTGF533,LIWC
KTGF540,Article,0,KTGF540,LIWC
KTGF544,Article,0.000270942,KTGF544,LIWC
KTGF545,Article,0.009849962,KTGF545,LIWC
KTGF549,Article,0.000128769,KTGF549,LIWC
KTGF550,Article,0.009793937,KTGF550,LIWC
KTGF553,Article,0.005663213,KTGF553,LIWC
KTGF556,Article,0.002841142,KTGF556,LIWC
KTGF557,Article,0.006943189,KTGF557,LIWC
KTGF561,Article,0.002802201,KTGF561,LIWC
KTGF562,Article,0.000313392,KTGF562,LIWC
KTGF565,Article,0.001499441,KTGF565,LIWC
KTGF570,Article,0.020674901,KTGF570,LIWC
KTGF572,Article,0.007096358,KTGF572,LIWC
K23101,Authentic,0.030696394,K23101,LIWC
K23106,Authentic,0.015392291,K23106,LIWC
K23107,Authentic,8.76E-05,K23107,LIWC
K23109,Authentic,7.94E-05,K23109,LIWC
K23114,Authentic,0.035640541,K23114,LIWC
K23115,Authentic,5.33E-05,K23115,LIWC
K23117,Authentic,0.155256813,K23117,LIWC
K23120,Authentic,0.006454816,K23120,LIWC
K23121,Authentic,0.000298748,K23121,LIWC
K23125,Authentic,0.00958318,K23125,LIWC
K23126,Authentic,0.117086214,K23126,LIWC
K23128,Authentic,0,K23128,LIWC
K23129,Authentic,0.002151799,K23129,LIWC
K23131,Authentic,0.006518831,K23131,LIWC
K23133,Authentic,0.020762834,K23133,LIWC
K23134,Authentic,0,K23134,LIWC
K23139,Authentic,0.018366803,K23139,LIWC
K23144,Authentic,0.00220062,K23144,LIWC
K23145,Authentic,0.002755,K23145,LIWC
K23148,Authentic,0.076514549,K23148,LIWC
K23150,Authentic,0.000230375,K23150,LIWC
K23153,Authentic,0,K23153,LIWC
K23156,Authentic,0.111069123,K23156,LIWC
K23502,Authentic,0.037291882,K23502,LIWC
K23503,Authentic,0.005382027,K23503,LIWC
K23507,Authentic,0.055732961,K23507,LIWC
K23508,Authentic,0.00043779,K23508,LIWC
K23509,Authentic,0.01668694,K23509,LIWC
K23510,Authentic,0.038784735,K23510,LIWC
K23517,Authentic,0.116251752,K23517,LIWC
K23521,Authentic,0.004120548,K23521,LIWC
K23526,Authentic,0.004744337,K23526,LIWC
K23529,Authentic,5.70E-05,K23529,LIWC
K23531,Authentic,0.003208897,K23531,LIWC
K23532,Authentic,0,K23532,LIWC
K23533,Authentic,0.355115827,K23533,LIWC
K23537,Authentic,0.0070288,K23537,LIWC
K23540,Authentic,0,K23540,LIWC
K23541,Authentic,0.025772702,K23541,LIWC
K23548,Authentic,0.005187252,K23548,LIWC
K23551,Authentic,0.110067274,K23551,LIWC
K23552,Authentic,0,K23552,LIWC
K23555,Authentic,0.017669683,K23555,LIWC
K23556,Authentic,0.187441124,K23556,LIWC
K23557,Authentic,0.001143142,K23557,LIWC
K23559,Authentic,0.035505321,K23559,LIWC
K23563,Authentic,0.010154841,K23563,LIWC
K23565,Authentic,0.000262072,K23565,LIWC
KTGF118,Authentic,0.001180741,KTGF118,LIWC
KTGF120,Authentic,9.49E-05,KTGF120,LIWC
KTGF122,Authentic,0.033986404,KTGF122,LIWC
KTGF124,Authentic,0.001473156,KTGF124,LIWC
KTGF126,Authentic,0.001325933,KTGF126,LIWC
KTGF129,Authentic,0.151351819,KTGF129,LIWC
KTGF130,Authentic,0.025347721,KTGF130,LIWC
KTGF136,Authentic,0.011403434,KTGF136,LIWC
KTGF138,Authentic,0.024054173,KTGF138,LIWC
KTGF142,Authentic,0,KTGF142,LIWC
KTGF143,Authentic,0.00010835,KTGF143,LIWC
KTGF146,Authentic,0.071226375,KTGF146,LIWC
KTGF147,Authentic,0.005069959,KTGF147,LIWC
KTGF154,Authentic,0.01885513,KTGF154,LIWC
KTGF156,Authentic,0.021846953,KTGF156,LIWC
KTGF157,Authentic,0.019030218,KTGF157,LIWC
KTGF158,Authentic,0.00174663,KTGF158,LIWC
KTGF527,Authentic,8.84E-05,KTGF527,LIWC
KTGF528,Authentic,5.57E-05,KTGF528,LIWC
KTGF533,Authentic,0.001410727,KTGF533,LIWC
KTGF540,Authentic,0,KTGF540,LIWC
KTGF544,Authentic,0.000917459,KTGF544,LIWC
KTGF545,Authentic,0.000194295,KTGF545,LIWC
KTGF549,Authentic,0.005594502,KTGF549,LIWC
KTGF550,Authentic,0.026152744,KTGF550,LIWC
KTGF553,Authentic,0.001111917,KTGF553,LIWC
KTGF556,Authentic,0.0086287,KTGF556,LIWC
KTGF557,Authentic,0.028496503,KTGF557,LIWC
KTGF561,Authentic,0.000474553,KTGF561,LIWC
KTGF565,Authentic,0.000535047,KTGF565,LIWC
KTGF570,Authentic,0.001478515,KTGF570,LIWC
KTGF572,Authentic,0.065145082,KTGF572,LIWC
K23101,Auxiliary verbs ,0.002603233,K23101,LIWC
K23106,Auxiliary verbs ,0,K23106,LIWC
K23107,Auxiliary verbs ,0.003814907,K23107,LIWC
K23109,Auxiliary verbs ,0.006830203,K23109,LIWC
K23114,Auxiliary verbs ,0.000290291,K23114,LIWC
K23115,Auxiliary verbs ,0,K23115,LIWC
K23117,Auxiliary verbs ,0.000386739,K23117,LIWC
K23120,Auxiliary verbs ,0.001885137,K23120,LIWC
K23121,Auxiliary verbs ,3.00E-05,K23121,LIWC
K23125,Auxiliary verbs ,0.001178208,K23125,LIWC
K23126,Auxiliary verbs ,0.037466486,K23126,LIWC
K23128,Auxiliary verbs ,0,K23128,LIWC
K23129,Auxiliary verbs ,0.000190854,K23129,LIWC
K23131,Auxiliary verbs ,0.000179808,K23131,LIWC
K23133,Auxiliary verbs ,0.000184701,K23133,LIWC
K23134,Auxiliary verbs ,0.007425581,K23134,LIWC
K23139,Auxiliary verbs ,0.000513849,K23139,LIWC
K23144,Auxiliary verbs ,0.002371419,K23144,LIWC
K23145,Auxiliary verbs ,0.012619666,K23145,LIWC
K23148,Auxiliary verbs ,0.000711284,K23148,LIWC
K23150,Auxiliary verbs ,6.87E-05,K23150,LIWC
K23153,Auxiliary verbs ,0.010637397,K23153,LIWC
K23156,Auxiliary verbs ,0.001443577,K23156,LIWC
K23502,Auxiliary verbs ,0.005844038,K23502,LIWC
K23503,Auxiliary verbs ,6.63E-06,K23503,LIWC
K23507,Auxiliary verbs ,0.006413106,K23507,LIWC
K23508,Auxiliary verbs ,0.001287455,K23508,LIWC
K23509,Auxiliary verbs ,0.004283396,K23509,LIWC
K23510,Auxiliary verbs ,0.000861427,K23510,LIWC
K23517,Auxiliary verbs ,0.000523642,K23517,LIWC
K23521,Auxiliary verbs ,0.003064101,K23521,LIWC
K23526,Auxiliary verbs ,0.00512834,K23526,LIWC
K23529,Auxiliary verbs ,0.002899621,K23529,LIWC
K23531,Auxiliary verbs ,0,K23531,LIWC
K23532,Auxiliary verbs ,0,K23532,LIWC
K23533,Auxiliary verbs ,0.03209395,K23533,LIWC
K23537,Auxiliary verbs ,0.000160947,K23537,LIWC
K23540,Auxiliary verbs ,0,K23540,LIWC
K23541,Auxiliary verbs ,0,K23541,LIWC
K23548,Auxiliary verbs ,0.000197746,K23548,LIWC
K23552,Auxiliary verbs ,0.000682783,K23552,LIWC
K23555,Auxiliary verbs ,0.001502187,K23555,LIWC
K23556,Auxiliary verbs ,0.000467104,K23556,LIWC
K23557,Auxiliary verbs ,0,K23557,LIWC
K23559,Auxiliary verbs ,0.005417439,K23559,LIWC
K23563,Auxiliary verbs ,0,K23563,LIWC
K23565,Auxiliary verbs ,0.012663994,K23565,LIWC
KTFG534,Auxiliary verbs ,0.006061232,KTFG534,LIWC
KTGF118,Auxiliary verbs ,0.000224042,KTGF118,LIWC
KTGF120,Auxiliary verbs ,0,KTGF120,LIWC
KTGF122,Auxiliary verbs ,0.004605437,KTGF122,LIWC
KTGF124,Auxiliary verbs ,0.002545776,KTGF124,LIWC
KTGF126,Auxiliary verbs ,3.69E-05,KTGF126,LIWC
KTGF129,Auxiliary verbs ,0.001103818,KTGF129,LIWC
KTGF130,Auxiliary verbs ,0.018859712,KTGF130,LIWC
KTGF136,Auxiliary verbs ,0.018183687,KTGF136,LIWC
KTGF138,Auxiliary verbs ,0.001739131,KTGF138,LIWC
KTGF142,Auxiliary verbs ,0,KTGF142,LIWC
KTGF143,Auxiliary verbs ,7.70E-05,KTGF143,LIWC
KTGF146,Auxiliary verbs ,0.014648781,KTGF146,LIWC
KTGF147,Auxiliary verbs ,0.026628878,KTGF147,LIWC
KTGF154,Auxiliary verbs ,0.003910704,KTGF154,LIWC
KTGF156,Auxiliary verbs ,0.001976416,KTGF156,LIWC
KTGF157,Auxiliary verbs ,0.002935026,KTGF157,LIWC
KTGF158,Auxiliary verbs ,0.005364455,KTGF158,LIWC
KTGF527,Auxiliary verbs ,0.000246136,KTGF527,LIWC
KTGF528,Auxiliary verbs ,0,KTGF528,LIWC
KTGF533,Auxiliary verbs ,0.001562523,KTGF533,LIWC
KTGF540,Auxiliary verbs ,0.001993021,KTGF540,LIWC
KTGF544,Auxiliary verbs ,0.000460011,KTGF544,LIWC
KTGF545,Auxiliary verbs ,0.002711134,KTGF545,LIWC
KTGF549,Auxiliary verbs ,0,KTGF549,LIWC
KTGF550,Auxiliary verbs ,0.015128903,KTGF550,LIWC
KTGF553,Auxiliary verbs ,0.016154697,KTGF553,LIWC
KTGF556,Auxiliary verbs ,0.00074661,KTGF556,LIWC
KTGF557,Auxiliary verbs ,0.009788242,KTGF557,LIWC
KTGF561,Auxiliary verbs ,0.005494325,KTGF561,LIWC
KTGF562,Auxiliary verbs ,0.009042766,KTGF562,LIWC
KTGF565,Auxiliary verbs ,0.001694047,KTGF565,LIWC
KTGF570,Auxiliary verbs ,0.007332322,KTGF570,LIWC
KTGF572,Auxiliary verbs ,0.002152368,KTGF572,LIWC
K23101,BigWords,0.011327385,K23101,LIWC
K23106,BigWords,0.003259648,K23106,LIWC
K23107,BigWords,0.003038819,K23107,LIWC
K23109,BigWords,0.003442125,K23109,LIWC
K23114,BigWords,0.074724258,K23114,LIWC
K23115,BigWords,0.004539406,K23115,LIWC
K23117,BigWords,0.004941341,K23117,LIWC
K23120,BigWords,0.000458963,K23120,LIWC
K23121,BigWords,7.35E-05,K23121,LIWC
K23125,BigWords,0.002080686,K23125,LIWC
K23126,BigWords,0.015516848,K23126,LIWC
K23128,BigWords,0.005948275,K23128,LIWC
K23129,BigWords,0.001145843,K23129,LIWC
K23131,BigWords,0.005315105,K23131,LIWC
K23133,BigWords,7.99E-05,K23133,LIWC
K23134,BigWords,0.001012213,K23134,LIWC
K23139,BigWords,0.00065379,K23139,LIWC
K23144,BigWords,0.000377926,K23144,LIWC
K23145,BigWords,1.46E-05,K23145,LIWC
K23148,BigWords,0.003752297,K23148,LIWC
K23150,BigWords,0.010630139,K23150,LIWC
K23153,BigWords,0,K23153,LIWC
K23156,BigWords,0.004730177,K23156,LIWC
K23502,BigWords,0.004659477,K23502,LIWC
K23503,BigWords,0.007417911,K23503,LIWC
K23507,BigWords,0.04889052,K23507,LIWC
K23508,BigWords,0.01107512,K23508,LIWC
K23509,BigWords,0.00241511,K23509,LIWC
K23510,BigWords,0.000145631,K23510,LIWC
K23517,BigWords,0.018404119,K23517,LIWC
K23521,BigWords,0.000185296,K23521,LIWC
K23526,BigWords,0.006441497,K23526,LIWC
K23529,BigWords,0.001595713,K23529,LIWC
K23531,BigWords,0,K23531,LIWC
K23532,BigWords,0.002238306,K23532,LIWC
K23533,BigWords,0.019281921,K23533,LIWC
K23537,BigWords,7.60E-05,K23537,LIWC
K23540,BigWords,0.002245168,K23540,LIWC
K23541,BigWords,0,K23541,LIWC
K23548,BigWords,0.001742332,K23548,LIWC
K23551,BigWords,0,K23551,LIWC
K23552,BigWords,0.01992761,K23552,LIWC
K23555,BigWords,0.003574223,K23555,LIWC
K23556,BigWords,0.011272309,K23556,LIWC
K23557,BigWords,0.003595972,K23557,LIWC
K23559,BigWords,0.010123535,K23559,LIWC
K23563,BigWords,0.007640782,K23563,LIWC
K23565,BigWords,2.39E-05,K23565,LIWC
KTFG534,BigWords,0.00533792,KTFG534,LIWC
KTGF118,BigWords,0.000664478,KTGF118,LIWC
KTGF120,BigWords,0,KTGF120,LIWC
KTGF122,BigWords,0.000128653,KTGF122,LIWC
KTGF124,BigWords,0.002561234,KTGF124,LIWC
KTGF126,BigWords,0.006820819,KTGF126,LIWC
KTGF129,BigWords,0.004858089,KTGF129,LIWC
KTGF130,BigWords,0.214509364,KTGF130,LIWC
KTGF136,BigWords,0.000783361,KTGF136,LIWC
KTGF138,BigWords,0.002682758,KTGF138,LIWC
KTGF142,BigWords,0.000706387,KTGF142,LIWC
KTGF143,BigWords,0.001216421,KTGF143,LIWC
KTGF146,BigWords,0.000111777,KTGF146,LIWC
KTGF147,BigWords,0.015309856,KTGF147,LIWC
KTGF154,BigWords,0.00294937,KTGF154,LIWC
KTGF156,BigWords,0.00213069,KTGF156,LIWC
KTGF157,BigWords,0.001726053,KTGF157,LIWC
KTGF158,BigWords,0.002591211,KTGF158,LIWC
KTGF527,BigWords,0.000160579,KTGF527,LIWC
KTGF528,BigWords,0.001383861,KTGF528,LIWC
KTGF533,BigWords,0.00171532,KTGF533,LIWC
KTGF540,BigWords,3.61E-05,KTGF540,LIWC
KTGF544,BigWords,0.000746589,KTGF544,LIWC
KTGF545,BigWords,0.004604361,KTGF545,LIWC
KTGF549,BigWords,0.000589888,KTGF549,LIWC
KTGF550,BigWords,0.001106622,KTGF550,LIWC
KTGF553,BigWords,0.007067723,KTGF553,LIWC
KTGF556,BigWords,0.002214005,KTGF556,LIWC
KTGF557,BigWords,0.002511633,KTGF557,LIWC
